volume,opening,company,num_deals,value,high,low,change_per,date,close,change
"152,300,155","6,363.55",main_index,"82,556","3,277,526,868.60","6,363.55","6,292.16",,2010/06/23,"6,343.47",
"158,843,768","6,001.38",main_index,"83,937","3,265,872,287.50","6,001.38","5,817.45",,2010/06/05,"5,927.45",
"122,876,924","5,966.02",main_index,"72,722","3,029,479,343.80","6,023.92","5,937.69",,2010/06/02,"6,001.38",
"121,164,741","6,120.52",main_index,"81,579","2,892,118,532.50","6,120.52","5,964.88",,2010/06/01,"5,966.02",
"139,907,031","6,087.28",main_index,"78,421","3,327,309,463.10","6,125.78","6,057.32",,2010/05/31,"6,120.52",
"197,874,971","6,175.96",main_index,"106,346","4,694,947,801.45","6,204.28","6,070.12",,2010/05/30,"6,087.28",
"283,746,554","5,862.31",main_index,"120,999","5,996,208,426.40","6,197.13","5,862.31",,2010/05/29,"6,175.96",
"218,306,472","5,760.33",main_index,"111,370","4,627,719,733.60","5,924.54","5,754.59",,2010/05/26,"5,862.31",
"237,236,874","6,177.25",main_index,"118,376","5,336,114,347.50","6,177.25","5,750.39",,2010/05/25,"5,760.33",
"190,922,284","6,271.15",main_index,"105,502","4,520,376,203.30","6,307.51","6,116.82",,2010/05/24,"6,177.25",
"204,954,647","6,315.46",main_index,"97,171","4,223,236,207.85","6,336.47","6,260.90",,2010/05/23,"6,271.15",
"193,010,309","6,401.06",main_index,"95,735","4,611,084,000.05","6,401.06","6,242.22",,2010/05/22,"6,315.46",
"172,001,888","6,907.34",main_index,"79,990","3,622,368,018.30","6,908.52","6,866.77",,2010/05/03,"6,891.72",
"181,512,694","6,916.79",main_index,"89,681","3,976,639,797.45","6,930.88","6,888.75",,2010/05/02,"6,907.34",
"190,500,023","6,867.97",main_index,"84,801","4,046,357,084.65","6,917.33","6,867.97",,2010/05/01,"6,916.79",
"184,465,132","6,912.17",main_index,"87,736","4,340,834,252.90","6,912.17","6,804.41",,2010/04/28,"6,867.97",
"157,235,249","6,929.40",main_index,"80,498","3,761,025,419.65","6,930.37","6,890.09",,2010/04/27,"6,912.17",
"179,054,330","6,892.94",main_index,"86,004","4,155,355,982.65","6,931.45","6,882.80",,2010/04/26,"6,929.40",
"192,183,171","6,855.82",main_index,"87,277","4,633,026,584.90","6,908.95","6,855.82",,2010/04/25,"6,892.94",
"204,492,100","6,730.12",main_index,"93,352","5,218,425,052.85","6,859.11","6,726.31",,2010/04/24,"6,855.82",
"194,228,659","6,714.59",main_index,"96,519","4,483,584,564.05","6,762.31","6,675.67",,2010/04/21,"6,730.12",
"276,384,673","6,852.40",main_index,"110,215","6,226,945,329.55","6,856.78","6,711.01",,2010/04/20,"6,714.59",
"216,573,628","6,844.30",main_index,"84,708","5,152,580,972.65","6,856.28","6,808.70",,2010/04/19,"6,852.40",
"196,580,918","6,450.68",main_index,"89,377","4,055,124,204.05","6,450.68","6,351.16",,2010/06/22,"6,363.55",
"177,510,476","6,413.10",main_index,"89,052","4,023,386,229.40","6,462.71","6,413.10",,2010/06/21,"6,450.68",
"181,899,522","6,345.67",main_index,"84,490","3,844,360,255.55","6,416.80","6,338.36",,2010/06/20,"6,413.10",
"148,347,519","6,346.44",main_index,"86,668","3,148,642,170.15","6,404.07","6,342.83",,2010/06/19,"6,345.67",
"186,738,456","6,323.95",main_index,"100,194","3,900,454,382.55","6,395.99","6,323.95",,2010/06/16,"6,346.44",
"200,304,691","6,340.03",main_index,"107,899","4,110,235,564.50","6,341.86","6,284.87",,2010/06/15,"6,323.95",
"173,636,040","6,557.09",main_index,"105,913","4,590,568,064.90","6,557.09","6,378.99",,2010/05/19,"6,401.06",
"139,397,804","6,494.08",main_index,"85,643","3,748,124,361.50","6,559.24","6,494.08",,2010/05/18,"6,557.09",
"149,660,191","6,526.45",main_index,"161,317","4,207,340,444.25","6,526.45","6,446.58",,2010/05/17,"6,494.08",
"157,836,594","6,539.36",main_index,"85,188","4,006,385,665.55","6,547.19","6,436.83",,2010/05/16,"6,526.45",
"155,646,696","6,691.69",main_index,"90,144","3,908,445,271.75","6,691.69","6,493.49",,2010/05/15,"6,539.36",
"136,987,628","6,689.81",main_index,"79,959","3,246,448,832.15","6,731.47","6,647.03",,2010/05/12,"6,691.69",
"165,519,467","6,760.72",main_index,"90,565","3,979,432,020.45","6,763.96","6,684.94",,2010/05/11,"6,689.81",
"208,793,886","6,674.04",main_index,"89,338","5,084,774,041.35","6,785.85","6,674.04",,2010/05/10,"6,760.72",
"194,238,462","6,516.71",main_index,"86,441","4,615,546,408.90","6,674.19","6,516.71",,2010/05/09,"6,674.04",
"200,546,542","6,882.01",main_index,"87,338","4,977,873,741.95","6,883.59","6,782.95",,2010/04/18,"6,844.30",
"210,433,019","6,890.74",main_index,"83,616","4,735,275,089.05","6,895.11","6,831.01",,2010/04/17,"6,882.01",
"198,862,726","6,883.80",main_index,"92,404","5,191,994,819.45","6,918.90","6,863.26",,2010/04/14,"6,890.74",
"232,469,824","6,883.14",main_index,"93,595","5,479,540,538.20","6,902.22","6,859.47",,2010/04/13,"6,883.80",
