Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,63.75,64.25,62.5,64.16,"2,515,069",64.16,"2,137","160,093,540.00",0.23,0.36
2014-06-18,65.75,66.25,63.75,63.93,"2,986,415",63.93,"2,850","193,939,854.25",-1.38,-2.11
2014-06-17,65,66,64.5,65.31,"3,530,083",65.31,"2,867","230,150,893.50",1.15,1.79
2014-06-16,65.5,67,64.25,64.16,"6,678,958",64.16,"4,640","439,496,744.50",-0.92,-1.41
2014-06-15,63.25,65,62.5,65.08,"4,471,787",65.08,"3,323","285,145,420.00",2.08,3.3
2014-06-12,63.75,64,62.5,63,"1,695,972",63,"1,821","107,253,546.50",-0.23,-0.36
2014-06-11,63.25,64,62.25,63.23,"3,126,804",63.23,"2,566","196,773,783.50",0.92,1.48
2014-06-10,64,64.25,61.75,62.31,"1,401,401",62.31,"1,530","88,215,938.50",-0.46,-0.73
2014-06-09,64.5,64.5,62.25,62.77,"1,192,818",62.77,"1,371","75,811,935.75",-1.62,-2.52
2014-06-08,65,65.25,63.75,64.39,"1,007,977",64.39,"1,414","65,034,625.50",-0.69,-1.06
2014-06-05,66,66.5,64.75,65.08,"1,412,426",65.08,"1,490","92,810,366.75",-0.69,-1.05
2014-06-04,65,66,64,65.77,"1,397,489",65.77,"1,601","90,760,197.75",0.69,1.06
2014-06-03,65.75,66.25,64.75,65.08,"1,219,707",65.08,"1,303","79,909,468.50",-0.69,-1.05
2014-06-02,66,66.75,65.75,65.77,"2,403,067",65.77,"2,045","159,019,958.00",1.15,1.78
2014-06-01,64.5,65,64.25,64.62,"1,934,651",64.62,"1,627","125,029,928.75",0,0
2014-05-29,64,64.5,63.5,64.62,"1,391,757",64.62,"1,373","89,212,754.25",0.69,1.08
2014-05-28,65,65.5,62.5,63.93,"2,046,839",63.93,"2,179","131,461,363.50",-2.07,-3.14
2014-05-27,65.5,67.25,65.5,66,"1,504,085",66,"1,718","99,816,283.25",0.46,0.7
2014-05-26,64.5,66,64.5,65.54,"1,266,508",65.54,"1,750","82,790,576.00",0.23,0.35
2014-05-25,66.75,66.75,65.25,65.31,"2,615,808",65.31,"2,415","172,458,097.25",-1.62,-2.42
2014-05-22,67.25,67.5,66.5,66.93,"2,932,811",66.93,"2,626","196,498,074.25",-0.69,-1.02
2014-05-21,67.5,68,66.5,67.62,"3,526,795",67.62,"3,099","237,780,145.25",1.62,2.45
2014-05-20,65.5,67.75,65.25,66,"5,127,824",66,"4,181","342,976,620.75",0.46,0.7
2014-05-19,66.5,67,64.5,65.54,"1,766,676",65.54,"2,163","116,083,676.25",-0.23,-0.35
2014-05-18,65.25,66.5,65.25,65.77,"1,588,785",65.77,"1,728","104,596,333.00",0.92,1.42
2014-05-15,64.75,65.25,64.25,64.85,"1,548,287",64.85,"1,625","100,230,058.75",0,0
2014-05-14,66.5,67.25,64.5,64.85,"3,891,491",64.85,"2,689","258,543,538.75",-0.69,-1.05
2014-05-13,63.75,65.75,63.25,65.54,"4,238,630",65.54,"3,342","275,058,278.00",3,4.8
2014-05-12,61.5,62.75,61.25,62.54,"1,994,938",62.54,"1,591","123,835,274.25",0.69,1.12
2014-05-11,62.25,63.75,61.5,61.85,"3,058,609",61.85,"2,440","191,266,412.25",-0.92,-1.47
2014-05-08,63.75,64.25,61.75,62.77,"4,991,622",62.77,"3,649","315,057,699.50",0.46,0.74
