Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,46.7,47.5,43,43.2,"733,421",43.2,987,"32,495,688.50",-4.5,-9.43
2014-06-18,48.7,49.5,47,47.7,"899,913",47.7,"1,388","43,421,337.00",-2,-4.02
2014-06-17,50.75,51.75,46.7,49.7,"1,003,677",49.7,"1,709","48,288,290.00",-2.05,-3.96
2014-06-16,49.3,55.25,49.3,51.75,"1,052,243",51.75,"1,572","55,683,121.25",-1,-1.9
2014-06-15,53.25,53.25,49,52.75,"676,451",52.75,"1,171","33,770,577.75",-1.75,-3.21
2014-06-12,59.25,60.75,54,54.5,"650,646",54.5,"1,384","37,753,949.50",-4.75,-8.02
2014-06-11,60.25,63.25,58.75,59.25,"755,345",59.25,"1,380","46,012,580.25",-3,-4.82
2014-06-10,66.75,66.75,62,62.25,"558,071",62.25,"1,126","35,981,366.75",-6.25,-9.12
2014-06-09,68.75,69.5,67.25,68.5,"845,273",68.5,"1,487","58,071,116.25",-0.25,-0.36
2014-06-08,66.5,68.75,66.25,68.75,"1,018,409",68.75,"1,784","68,752,238.00",3,4.56
2014-06-05,63.75,65.75,62.75,65.75,"214,932",65.75,663,"13,813,206.75",2.75,4.37
2014-06-04,64.75,68,63,63,"964,658",63,"1,852","64,214,510.75",-2.25,-3.45
2014-06-03,68.25,68.25,64,65.25,"569,901",65.25,"1,403","37,620,488.50",-3,-4.4
2014-06-02,66.5,68.25,60.25,68.25,"950,420",68.25,"1,478","60,633,843.50",1.75,2.63
2014-06-01,73.75,73.75,66.5,66.5,"394,938",66.5,"1,190","27,409,642.00",-7.25,-9.83
2014-05-29,76.25,77.25,72,73.75,"693,501",73.75,"1,355","52,252,406.00",-3.25,-4.22
2014-05-28,77.75,78.5,74.75,77,"486,095",77,"1,194","37,242,635.00",-0.75,-0.96
2014-05-27,80.75,82.5,77.5,77.75,"1,235,499",77.75,"2,264","98,947,060.50",-2.25,-2.81
2014-05-26,37.3,38.8,37.3,38.7,"1,132,116",38.7,"1,148","42,951,154.75",1.9,5.16
2014-05-25,38,38.3,36.7,36.8,"695,621",36.8,784,"26,055,504.25",-2.5,-6.36
2014-05-22,41.5,41.8,38.8,39.3,"797,346",39.3,"1,106","31,850,252.00",-2.4,-5.76
2014-05-21,40.8,42,40.7,41.7,"1,147,782",41.7,"1,350","47,451,724.00",0.9,2.21
2014-05-20,40.8,41.3,40.2,40.8,"836,951",40.8,918,"34,147,479.00",-0.4,-0.97
2014-05-19,43,43.2,40.8,41.2,"1,027,997",41.2,"1,183","43,028,806.50",-1.5,-3.51
2014-05-18,41.3,43.3,41.2,42.7,"1,947,264",42.7,"1,769","82,725,147.50",1.5,3.64
2014-05-15,40.7,41.3,40,41.2,"535,113",41.2,760,"21,865,835.75",0.9,2.23
2014-05-14,41.3,43,39.7,40.3,"1,988,400",40.3,"2,103","83,565,495.50",-0.7,-1.71
2014-05-13,40.5,41.7,40.3,41,"1,425,638",41,"1,664","58,482,727.75",1.2,3.02
2014-05-12,38.7,40.3,38.7,39.8,"750,117",39.8,916,"29,498,829.25",0,0
2014-05-11,40.2,40.8,39,39.8,"869,318",39.8,"1,123","34,886,436.25",-0.4,-1
2014-05-08,39.5,40.7,38,40.2,"1,140,329",40.2,"1,309","44,943,484.25",0.4,1.01
2014-05-07,44,44.8,39.8,39.8,"1,335,648",39.8,"1,830","56,541,563.50",-4.4,-9.95
2014-05-06,43.8,45.7,43.3,44.2,"2,555,039",44.2,"2,568","113,770,106.50",0.4,0.91
2014-05-05,43,45.3,42.7,43.8,"2,646,888",43.8,"2,473","116,578,009.25",0.6,1.39
2014-05-04,40,43.3,39.3,43.2,"2,774,810",43.2,"2,188","115,981,272.25",2.5,6.14
2014-05-01,39.3,42.7,39.2,40.7,"2,769,035",40.7,"2,282","112,328,530.50",1.9,4.9
2014-04-30,38.3,39.7,37.3,38.8,"2,174,387",38.8,"1,606","83,718,757.75",0.5,1.31
2014-04-29,38.3,39.7,37.5,38.3,"2,037,765",38.3,"1,780","79,389,545.25",0.8,2.13
2014-04-28,40.2,40.7,37.2,37.5,"2,318,501",37.5,"2,662","88,864,792.00",-2.5,-6.25
2014-04-27,40.7,43,39.7,40,"3,443,684",40,"2,697","144,639,119.50",-0.7,-1.72
2014-04-24,39.8,42.5,39.7,40.7,"2,932,737",40.7,"2,912","120,021,115.75",1,2.52
2014-04-23,37,39.7,36.7,39.7,"2,292,515",39.7,"2,022","87,346,844.00",3.5,9.67
2014-04-22,34.7,38.5,34.5,36.2,"1,634,207",36.2,"1,585","59,591,818.00",0.9,2.55
2014-04-21,38.8,39.7,35.3,35.3,"1,188,197",35.3,"1,485","43,035,614.25",-3.9,-9.95
2014-04-20,39.7,42.5,37.3,39.2,"1,540,989",39.2,"1,615","63,297,498.00",-0.8,-2
2014-04-17,42.2,42.8,39.7,40,"2,196,032",40,"2,539","89,929,872.25",-3.7,-8.47
2014-04-16,45.2,46,43,43.7,"1,096,208",43.7,"1,559","49,200,168.50",-1.3,-2.89
2014-04-15,42.7,45.2,41.3,45,"526,644",45,935,"22,381,493.00",1.2,2.74
2014-04-14,63.25,65.25,61.75,61.75,"589,040",61.75,"1,182","36,869,185.25",-6.75,-9.85
2014-04-13,73.25,75,66.75,68.5,"1,866,999",68.5,"3,146","130,288,159.50",-5.5,-7.43
2014-04-10,72.75,77.5,71.75,74,"1,940,814",74,"3,383","146,008,560.25",1.25,1.72
2014-04-09,76.75,78.75,72,72.75,"2,165,696",72.75,"3,981","161,221,606.00",-3,-3.96
2014-04-08,84.25,85,75.75,75.75,"1,902,068",75.75,"3,530","157,307,083.50",-8,-9.55
2014-04-07,83.25,85.75,82.75,83.75,"2,641,011",83.75,"4,056","221,574,574.25",0.5,0.6
2014-04-06,83.25,86.5,82.75,83.25,"2,848,548",83.25,"3,689","241,595,111.00",-1,-1.19
