Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,47.8,48.1,47.7,48,"19,454",48,56,"930,960.70",-0.6,-1.23
2014-06-18,48.6,48.9,48.5,48.6,"26,511",48.6,63,"1,290,052.60",0,0
2014-06-17,48.5,48.9,48.5,48.6,"38,414",48.6,72,"1,866,204.10",-0.4,-0.82
2014-06-16,49,49.6,48.6,49,"138,313",49,196,"6,803,898.30",0.8,1.66
2014-06-15,48,48.5,47.6,48.2,"68,051",48.2,102,"3,276,190.30",0.7,1.47
2014-06-12,48.4,48.4,47.3,47.5,"130,551",47.5,90,"6,197,380.30",-0.3,-0.63
2014-06-11,48,48,47.8,47.8,"16,059",47.8,43,"770,199.40",-0.1,-0.21
2014-06-10,48,48.3,47.2,47.9,"13,558",47.9,58,"648,431.60",-0.2,-0.42
2014-06-09,50,50,48,50,"39,121",50,50,"1,930,813.00",-0.5,-0.99
2014-06-08,46.4,50.5,46.4,50.5,"130,034",50.5,87,"6,528,000.10",0,0
2014-06-05,53.5,53.5,50.5,50.5,"362,587",50.5,151,"18,601,244.50",-5.5,-9.82
2014-06-04,56,56.25,55.25,56,"173,867",56,55,"9,694,424.25",-1.25,-2.18
2014-06-03,56.5,57.75,56.25,57.25,"135,060",57.25,102,"7,686,405.25",1.75,3.15
2014-06-02,55.5,56.25,55.25,55.5,"70,725",55.5,59,"3,935,768.25",0,0
2014-06-01,56.75,57.75,55,55.5,"160,246",55.5,87,"8,933,555.00",-2.25,-3.9
2014-05-29,58.75,59,57.75,57.75,"74,038",57.75,76,"4,305,771.00",-1,-1.7
2014-05-28,59.5,60,58,58.75,"192,589",58.75,217,"11,342,081.00",-2.25,-3.69
2014-05-27,62,65,61,61,"685,176",61,855,"43,324,900.25",0.25,0.41
2014-05-26,50.25,50.25,48,48.1,"78,747",48.1,177,"3,858,041.00",-0.9,-1.84
2014-05-25,47,49,47,49,"444,507",49,596,"21,380,166.10",1.8,3.81
2014-05-22,47.4,47.4,47.1,47.2,"8,368",47.2,23,"394,661.00",0,0
2014-05-21,46.9,47.5,46.9,47.2,"159,650",47.2,68,"7,557,280.60",0.1,0.21
2014-05-20,57.75,61.25,57,60.75,"197,758",60.75,307,"11,761,009.75",4.75,8.48
2014-05-19,55.25,57.75,54,56,"134,504",56,112,"7,463,890.00",-1,-1.75
2014-05-18,53.5,60.25,53.5,57,"251,232",57,189,"14,576,111.00",1.25,2.24
2014-05-15,54.5,57.75,52.25,55.75,"155,260",55.75,215,"8,489,796.00",-0.25,-0.45
2014-05-14,59,61.5,56,56,"248,147",56,152,"14,189,280.75",-4,-6.67
2014-05-13,64,64,60,60,"115,540",60,62,"6,972,455.00",-6.5,-9.77
2014-05-12,64.75,67.5,64,66.5,"89,065",66.5,51,"5,786,958.00",2.25,3.5
2014-05-11,64,64.75,63,64.25,"47,693",64.25,35,"3,051,480.50",0.25,0.39
2014-05-08,64.75,65,62,64,"56,852",64,70,"3,631,688.25",-1.5,-2.29
2014-05-07,65.75,67,64.5,65.5,"50,410",65.5,54,"3,313,612.25",-0.5,-0.76
2014-05-06,66.5,67,65.75,66,"25,619",66,42,"1,694,179.75",-1,-1.49
2014-05-05,65.25,67,64.75,67,"87,364",67,79,"5,761,219.25",3,4.69
2014-05-04,62.75,65,62.75,64,"90,640",64,78,"5,805,764.25",1,1.59
2014-05-01,61.25,63.5,61.25,63,"64,483",63,63,"4,052,418.00",2,3.28
2014-04-30,64.25,65,61,61,"89,399",61,73,"5,663,851.50",-3,-4.69
2014-04-29,65.75,67.5,63,64,"145,106",64,131,"9,387,675.00",-2,-3.03
2014-04-28,67,67,65.5,66,"23,866",66,44,"1,582,627.00",-1,-1.49
2014-04-27,67,68,67,67,"31,758",67,48,"2,136,799.25",1,1.52
2014-04-24,67.75,68.75,66,66,"34,058",66,43,"2,300,719.00",-2,-2.94
2014-04-23,66.75,68.5,66.5,68,"65,636",68,106,"4,456,085.75",1,1.49
2014-04-22,67.5,68.75,64,67,"92,391",67,108,"6,221,323.75",-0.5,-0.74
2014-04-21,69,69,66.25,67.5,"31,408",67.5,52,"2,130,523.75",-2.5,-3.57
2014-04-20,69,70,68.75,70,"26,412",70,31,"1,835,833.25",1,1.45
2014-04-17,69.25,70,69,69,"54,569",69,69,"3,797,585.50",-0.25,-0.36
2014-04-16,70,70,69.25,69.25,"3,168",69.25,8,"219,950.25",-0.25,-0.36
2014-04-15,69.75,70,69,69.5,"73,601",69.5,95,"5,117,520.75",-0.5,-0.71
2014-04-14,69.5,70,69,70,"32,272",70,32,"2,250,899.50",-0.25,-0.36
2014-04-13,70,70.25,69.75,70.25,"34,749",70.25,44,"2,433,805.00",0.25,0.36
2014-04-10,69.75,70,69.25,70,"42,033",70,53,"2,925,882.00",0.5,0.72
2014-04-09,69.75,70,69.25,69.5,"112,893",69.5,110,"7,871,825.50",-0.25,-0.36
2014-04-08,70.5,70.5,69.25,69.75,"97,859",69.75,88,"6,836,531.00",-0.75,-1.06
2014-04-07,69.25,71,69,70.5,"69,728",70.5,81,"4,891,311.25",2,2.92
2014-04-06,67.75,69,67.75,68.5,"87,875",68.5,84,"6,039,939.50",0.5,0.74
2014-04-03,68,68,67.75,68,"36,312",68,47,"2,468,238.50",0,0
2014-04-02,68,68.5,67.25,68,"30,990",68,48,"2,101,899.75",-0.5,-0.73
2014-04-01,67.75,69.75,67.75,68.5,"59,730",68.5,93,"4,089,633.00",0.5,0.74
2014-03-31,67,68.25,67,68,"28,817",68,57,"1,949,864.00",1,1.49
2014-03-30,66.5,68,66.25,67,"70,004",67,107,"4,685,078.00",0.5,0.75
2014-03-27,66.25,67,66,66.5,"33,121",66.5,120,"2,204,114.75",0.25,0.38
2014-03-26,65.25,66.75,65.25,66.25,"39,149",66.25,63,"2,593,371.75",1.5,2.32
2014-03-25,66,66.75,64.75,64.75,"40,576",64.75,98,"2,658,097.00",-2.25,-3.36
2014-03-24,67.25,68.75,67,67,"33,093",67,67,"2,232,521.75",-0.25,-0.37
2014-03-23,67.5,67.75,67.25,67.25,"29,415",67.25,48,"1,982,938.50",-0.25,-0.37
2014-03-20,67,68,66.25,67.5,"60,123",67.5,115,"4,036,587.00",-0.5,-0.74
2014-03-19,69.25,69.25,67,68,"50,391",68,64,"3,410,501.50",-1.25,-1.81
2014-03-18,68,69.25,68,69.25,"10,783",69.25,35,"740,467.75",0.5,0.73
2014-03-17,69,69,68.5,68.75,"32,916",68.75,45,"2,261,304.50",-0.75,-1.08
