Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,33.7,33.9,33.6,33.9,"87,896",33.9,70,"2,962,142.30",0.1,0.3
2014-06-18,33.5,33.8,33.5,33.8,"160,208",33.8,87,"5,403,636.00",0.5,1.5
2014-06-17,33.5,33.5,33.3,33.3,"68,793",33.3,53,"2,294,453.00",-0.2,-0.6
2014-06-16,33.5,33.5,33.5,33.5,"33,662",33.5,57,"1,128,541.50",0,0
2014-06-15,33.8,33.9,33.5,33.5,"177,130",33.5,106,"5,968,876.60",-1,-2.9
2014-06-12,34.2,34.6,34.1,34.5,"182,907",34.5,110,"6,304,490.40",-0.2,-0.58
2014-06-11,34.1,34.7,33.8,34.7,"245,521",34.7,163,"8,358,657.80",0.9,2.66
2014-06-10,33,33.8,33,33.8,"444,778",33.8,257,"14,772,749.50",0.8,2.42
2014-06-09,33.3,33.4,33,33,"206,216",33,148,"6,826,412.50",-0.5,-1.49
2014-06-08,33.2,33.5,33.2,33.5,"125,105",33.5,94,"4,163,142.10",0.2,0.6
2014-06-05,38.3,38.8,38.1,38.4,"732,296",38.4,234,"28,101,521.75",0.1,0.26
2014-06-04,38.1,38.6,37.9,38.3,"579,938",38.3,205,"22,255,347.75",0.4,1.06
2014-06-03,37.5,37.9,37.3,37.9,"361,410",37.9,236,"13,572,526.25",-0.2,-0.52
2014-06-02,38.3,38.6,37.5,38.1,"799,979",38.1,221,"30,458,325.25",0,0
2014-06-01,38.4,38.8,38.1,38.1,"291,446",38.1,125,"11,189,867.75",-0.5,-1.3
2014-05-29,39.4,39.6,37.9,38.6,"801,584",38.6,329,"30,853,790.50",-0.4,-1.03
2014-05-28,39.6,39.6,38.8,39,"368,117",39,163,"14,397,063.00",-0.2,-0.51
2014-05-27,38.4,39.8,38.3,39.2,"429,299",39.2,181,"16,850,153.50",0.8,2.08
2014-05-26,38.6,39.6,38.3,38.4,"850,043",38.4,364,"33,134,052.50",-0.4,-1.03
2014-05-25,38.3,38.8,38.1,38.8,"298,235",38.8,118,"11,501,982.50",0.5,1.31
2014-05-22,37.9,38.6,37.5,38.3,"262,785",38.3,201,"10,041,493.50",0.6,1.59
2014-05-21,37.3,38.3,37.3,37.7,"231,826",37.7,152,"8,834,164.85",0.3,0.8
2014-05-20,36.9,37.7,36.9,37.4,"388,436",37.4,176,"14,523,826.50",0.6,1.63
2014-05-19,36.2,37,36.2,36.8,"542,782",36.8,239,"19,870,609.40",0.8,2.22
2014-05-18,36.5,36.5,35.9,36,"350,262",36,196,"12,661,596.70",-0.4,-1.1
2014-05-15,36.2,36.5,35.7,36.4,"637,828",36.4,180,"22,989,242.90",0.2,0.55
2014-05-14,36.4,36.5,36.2,36.2,"65,781",36.2,66,"2,391,921.10",-0.2,-0.55
2014-05-13,36.8,36.8,36.3,36.4,"66,854",36.4,78,"2,445,609.80",-0.3,-0.82
2014-05-12,37.1,37.1,36.6,36.7,"90,732",36.7,70,"3,343,291.00",-0.1,-0.27
2014-05-11,36.7,36.8,36.5,36.8,"192,483",36.8,101,"7,061,588.10",0,0
2014-05-08,37.1,37.1,36.8,36.8,"83,643",36.8,70,"3,088,501.00",-0.3,-0.81
2014-05-07,37.4,37.5,36.8,37.1,"148,575",37.1,94,"5,542,348.40",-0.4,-1.07
2014-05-06,36.4,37.9,36.4,37.5,"970,501",37.5,407,"36,105,522.45",1.1,3.02
2014-05-05,36,36.4,35.9,36.4,"152,510",36.4,106,"5,508,193.80",0.2,0.55
2014-05-04,36.1,36.2,35.9,36.2,"267,560",36.2,144,"9,632,455.10",0.1,0.28
2014-05-01,36,36.2,36,36.1,"276,109",36.1,140,"9,973,579.10",0.1,0.28
2014-04-30,35.3,36.2,35.3,36,"686,102",36,291,"24,615,443.10",1,2.86
2014-04-29,34,35,33.9,35,"941,871",35,315,"32,495,729.90",1.1,3.24
2014-04-28,34,34,33.7,33.9,"251,388",33.9,97,"8,491,832.40",0.3,0.89
2014-04-27,33.4,33.8,33.4,33.6,"209,980",33.6,134,"7,054,477.20",0.2,0.6
2014-04-24,33.2,33.5,33,33.3,"236,425",33.3,165,"7,855,474.30",0.1,0.3
2014-04-23,33.7,33.7,33.2,33.2,"139,979",33.2,151,"4,668,490.10",-0.2,-0.6
2014-04-22,34.4,34.4,33.4,33.4,"188,434",33.4,103,"6,328,179.60",-0.4,-1.18
2014-04-21,34.1,34.1,33.8,33.8,"77,366",33.8,38,"2,634,992.00",-0.3,-0.88
2014-04-20,34.3,34.5,34,34.1,"198,458",34.1,114,"6,774,229.20",-0.5,-1.45
2014-04-17,34.6,34.6,34.4,34.6,"40,935",34.6,33,"1,413,232.30",0.2,0.58
2014-04-16,34.2,34.5,34,34.4,"56,224",34.4,55,"1,924,319.00",-0.2,-0.58
2014-04-15,35,35,34.6,34.6,"138,278",34.6,56,"4,799,963.60",-0.4,-1.14
2014-04-14,34,35.3,34,35,"682,847",35,259,"23,727,500.10",1.5,4.48
2014-04-13,33.7,33.7,33.4,33.5,"234,411",33.5,70,"7,847,532.20",-0.1,-0.3
2014-04-10,33.8,33.8,33.3,33.6,"404,486",33.6,116,"13,519,346.60",-0.2,-0.59
2014-04-09,33.7,33.8,33.7,33.8,"102,557",33.8,82,"3,461,516.40",0.8,2.42
2014-04-08,33.5,33.5,32.6,33,"413,414",33,254,"13,622,578.00",-0.2,-0.6
