Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,28.75,30,28.75,29.75,"4,506,728",29.75,"2,321","133,109,909.25",1,3.48
2014-06-18,31.25,31.25,28.5,28.75,"1,915,636",28.75,"1,810","56,689,744.50",-2.5,-8
2014-06-17,30.75,32.25,30.25,31.25,"4,996,386",31.25,"3,144","155,944,523.75",1,3.31
2014-06-16,36.75,37.5,36.5,37.25,"3,307,248",37.25,"3,615","122,317,535.25",0.75,2.05
2014-06-15,37.25,37.75,36.25,36.5,"2,414,286",36.5,"3,648","89,104,041.75",-0.5,-1.35
2014-06-12,36,38,35,37,"6,352,576",37,"6,463","234,209,103.00",0.5,1.37
2014-06-11,37.25,37.75,35.75,36.5,"2,443,339",36.5,"3,391","89,522,492.50",-1,-2.67
2014-06-10,37.75,38.5,36.75,37.5,"4,556,167",37.5,"4,703","171,723,036.75",-0.5,-1.32
2014-06-09,37.25,39,37,38,"8,786,762",38,"7,340","336,810,401.75",1.5,4.11
2014-06-08,35,36.5,35,36.5,"4,409,683",36.5,"4,418","158,974,352.50",0.5,1.39
2014-06-05,37.5,37.75,35.5,36,"4,744,952",36,"4,953","176,223,591.00",-1.75,-4.64
2014-06-04,37,38,36.5,37.75,"4,914,437",37.75,"4,266","182,068,197.50",0.5,1.34
2014-06-03,38.75,38.75,36,37.25,"5,319,485",37.25,"5,261","200,336,873.50",-1.25,-3.25
2014-06-02,36.75,38.5,36,38.5,"8,738,960",38.5,"7,668","323,539,482.50",3.25,9.22
2014-06-01,35.25,35.75,34.25,35.25,"4,517,713",35.25,"3,856","158,697,692.75",0,0
2014-05-29,34.25,36.25,33.75,35.25,"9,389,313",35.25,"6,640","330,916,773.00",1,2.92
2014-05-28,34.25,34.75,33.25,34.25,"4,784,706",34.25,"4,401","163,461,643.00",0,0
2014-05-27,35.25,35.75,33.75,34.25,"7,494,174",34.25,"7,150","260,044,656.75",-0.75,-2.14
2014-05-26,32.75,35,32.5,35,"10,358,133",35,"7,469","349,970,277.25",2.5,7.69
2014-05-25,31.5,33,31.25,32.5,"4,432,794",32.5,"3,545","142,202,409.00",0.75,2.36
2014-05-22,32,32.5,30.75,31.75,"3,958,959",31.75,"3,261","126,114,898.25",0,0
2014-05-21,30.75,32.75,30.5,31.75,"6,034,929",31.75,"4,625","191,484,039.50",1,3.25
2014-05-20,31.25,31.75,30,30.75,"2,944,460",30.75,"3,161","90,567,751.75",-0.25,-0.81
2014-05-19,29.25,31,29.25,31,"3,436,331",31,"4,074","104,297,401.50",2.5,8.77
2014-05-18,28.25,29.25,27.5,28.5,"3,092,506",28.5,"3,533","88,364,634.75",0.25,0.88
2014-05-15,31.25,32,28.25,28.25,"3,632,681",28.25,"3,847","109,258,124.00",-3,-9.6
2014-05-14,33,33.5,30.75,31.25,"2,579,433",31.25,"3,065","83,267,558.25",-2.25,-6.72
2014-05-13,32.25,33.75,31.5,33.5,"5,896,771",33.5,"4,938","193,894,129.25",1.75,5.51
2014-05-12,29.75,31.75,29.5,31.75,"2,191,206",31.75,"2,295","67,576,575.75",1,3.25
2014-05-11,32,32.5,30.25,30.75,"4,035,160",30.75,"4,164","126,372,244.25",-2.75,-8.21
2014-05-08,33.5,35.25,32.75,33.5,"9,076,268",33.5,"7,842","309,939,255.25",0,0
2014-05-07,30.25,33.5,29,33.5,"8,138,950",33.5,"6,475","256,595,623.75",3,9.84
2014-05-06,30.5,36.25,30.5,30.5,"8,125,996",30.5,"7,299","262,843,755.50",-3.25,-9.63
2014-05-05,25,25.25,22.5,22.75,"2,557,879",22.75,"2,673","60,993,500.00",-2.25,-9
2014-05-04,24.75,25.25,24.25,25,"4,509,136",25,"3,388","112,466,747.75",0,0
