Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,41.2,42.2,40.9,42,"290,283",42,403,"12,079,712.70",0.8,1.94
2014-06-18,40.6,41.5,40.2,41.2,"269,002",41.2,348,"10,979,783.20",0.4,0.98
2014-06-17,40.5,41.5,40.3,40.8,"194,243",40.8,311,"7,935,879.20",0.4,0.99
2014-06-16,40,40.9,39.6,40.4,"245,763",40.4,353,"9,876,151.90",-0.1,-0.25
2014-06-15,40.6,41,40.2,40.5,"111,787",40.5,156,"4,554,559.10",-0.3,-0.74
2014-06-12,42,42.7,40.7,40.8,"161,298",40.8,248,"6,692,117.30",-1.3,-3.09
2014-06-11,42.1,42.8,41.9,42.1,"216,016",42.1,261,"9,120,365.90",-0.2,-0.47
2014-06-10,42.5,43.4,42,42.3,"268,407",42.3,382,"11,480,191.50",-0.2,-0.47
2014-06-09,42.6,43.4,42.2,42.5,"429,116",42.5,568,"18,450,838.80",-0.1,-0.23
2014-06-08,41.6,42.9,41.5,42.6,"386,771",42.6,481,"16,409,450.10",0.9,2.16
2014-06-05,41.7,41.8,41,41.7,"426,137",41.7,451,"17,602,363.50",0,0
2014-06-04,42,42.1,41.6,41.7,"214,791",41.7,256,"8,984,035.50",-0.2,-0.48
2014-06-03,41.9,42.1,41.3,41.9,"232,257",41.9,234,"9,663,362.80",0,0
2014-06-02,40.7,41.9,40.7,41.9,"175,030",41.9,323,"7,263,185.40",0.7,1.7
2014-06-01,39.3,41.2,38.9,41.2,"380,446",41.2,535,"15,338,727.60",1.9,4.83
2014-05-29,39.1,39.4,39,39.3,"68,967",39.3,129,"2,706,440.20",-0.1,-0.25
2014-05-28,36.2,36.4,36.1,36.3,"158,149",36.3,251,"5,725,167.30",0.1,0.28
2014-05-27,35.5,36.8,35.5,36.2,"579,666",36.2,626,"21,034,504.40",0.7,1.97
2014-05-26,35.2,35.6,35.2,35.5,"180,519",35.5,250,"6,408,026.00",0.2,0.57
2014-05-25,35.1,35.8,35,35.3,"389,554",35.3,487,"13,744,583.90",0.4,1.15
2014-05-22,35.4,35.4,34.9,34.9,"399,411",34.9,461,"13,996,002.70",-0.4,-1.13
2014-05-21,35.3,35.5,35.2,35.3,"112,604",35.3,199,"3,979,018.70",0,0
2014-05-20,35.2,35.9,35.1,35.3,"254,762",35.3,352,"9,043,425.80",0.2,0.57
2014-05-19,35,35.3,34.7,35.1,"226,836",35.1,349,"7,931,359.30",0.1,0.29
2014-05-18,34.7,35,34.4,35,"142,206",35,227,"4,933,879.50",0.4,1.16
2014-05-15,34.7,34.7,34.2,34.6,"165,572",34.6,240,"5,701,484.00",-0.2,-0.57
2014-05-14,35.2,35.2,34.8,34.8,"191,886",34.8,329,"6,703,833.50",-0.5,-1.42
2014-05-13,35.6,35.6,35.1,35.3,"91,271",35.3,213,"3,222,003.00",-0.3,-0.84
2014-05-12,35.8,35.9,35.1,35.6,"227,803",35.6,365,"8,079,971.60",-0.5,-1.39
2014-05-11,36.1,36.3,35.7,36.1,"86,831",36.1,230,"3,129,235.20",0.1,0.28
2014-05-08,36,36.2,36,36,"124,370",36,228,"4,484,255.00",0,0
2014-05-07,35.7,36.5,35.6,36,"358,624",36,550,"12,938,358.50",0.3,0.84
2014-05-06,36.1,36.4,35.6,35.7,"261,318",35.7,377,"9,381,256.30",-0.5,-1.38
2014-05-05,35.8,36.7,35.7,36.2,"165,798",36.2,311,"5,994,087.10",0.2,0.56
2014-05-04,35.8,36.2,35.7,36,"169,159",36,291,"6,077,146.50",0.1,0.28
2014-05-01,36.3,37,35.9,35.9,"194,356",35.9,459,"7,089,717.00",-0.3,-0.83
2014-04-30,35.5,37.3,35.4,36.2,"485,268",36.2,849,"17,719,982.20",0.6,1.69
2014-04-29,36.3,36.6,35.6,35.6,"334,169",35.6,502,"12,006,365.00",-0.8,-2.2
2014-04-28,36,36.9,36,36.4,"166,158",36.4,305,"6,045,779.20",-0.6,-1.62
2014-04-27,37.2,37.3,36.6,37,"152,848",37,243,"5,651,205.90",-0.2,-0.54
2014-04-24,37.5,37.8,37,37.2,"179,391",37.2,357,"6,677,618.70",-0.5,-1.33
2014-04-23,37.5,38.1,37.4,37.7,"116,889",37.7,306,"4,403,608.80",0,0
2014-04-22,38,38.4,37.5,37.7,"270,789",37.7,531,"10,283,904.50",-0.2,-0.53
2014-04-21,37.8,38.9,37.8,37.9,"337,455",37.9,681,"12,879,874.10",0.4,1.07
2014-04-20,35.9,38.6,35.9,37.5,"1,503,350",37.5,"1,973","57,029,427.30",1.6,4.46
2014-04-17,36.5,36.5,35.9,35.9,"314,600",35.9,532,"11,366,323.50",-0.6,-1.64
2014-04-16,36,36,35.4,35.4,"132,903",35.4,242,"4,734,842.30",-0.6,-1.67
2014-04-15,36.3,36.4,36,36,"102,189",36,211,"3,695,512.00",-0.3,-0.83
2014-04-14,36.5,36.6,36.2,36.3,"117,059",36.3,226,"4,255,962.00",-0.2,-0.55
2014-04-13,37,37,36.5,36.5,"104,043",36.5,156,"3,807,441.00",-0.2,-0.54
2014-04-10,37,37.2,36.7,36.7,"175,762",36.7,239,"6,490,188.20",-0.3,-0.81
2014-04-09,37.2,37.2,36.8,37,"138,515",37,218,"5,112,270.30",-0.1,-0.27
2014-04-08,37.2,37.4,36.9,37.1,"162,498",37.1,260,"6,047,095.60",-0.1,-0.27
2014-04-07,36.6,37.4,36.6,37.2,"56,041",37.2,158,"2,072,013.70",0.8,2.2
2014-04-06,36.7,36.9,36.4,36.4,"52,924",36.4,112,"1,941,091.00",0,0
2014-04-03,36.5,36.5,36.4,36.4,"55,744",36.4,119,"2,033,315.70",0.2,0.55
2014-04-02,36.4,36.4,36,36.2,"47,251",36.2,128,"1,712,244.00",-0.2,-0.55
2014-04-01,37,37.2,36.3,36.4,"103,227",36.4,180,"3,769,451.50",-0.5,-1.36
2014-03-31,36.9,37.5,36.7,36.9,"100,376",36.9,256,"3,713,844.80",0.2,0.54
2014-03-30,36.8,36.8,36.5,36.7,"23,268",36.7,99,"851,281.90",-0.1,-0.27
2014-03-27,37,37.4,36.8,36.8,"61,370",36.8,139,"2,275,804.20",0.2,0.55
2014-03-26,36.7,36.9,36.6,36.6,"23,202",36.6,80,"851,654.40",-0.1,-0.27
2014-03-25,37.2,37.5,36.5,36.7,"47,277",36.7,141,"1,757,356.80",-0.7,-1.87
2014-03-24,37,37.4,36.8,37.4,"33,034",37.4,91,"1,229,110.50",-0.1,-0.27
2014-03-23,38.1,38.1,37,37.5,"40,504",37.5,110,"1,518,044.70",-0.2,-0.53
2014-03-20,38,38.2,37.7,37.7,"53,731",37.7,108,"2,035,589.00",-0.3,-0.79
2014-03-19,38,38.4,37.5,38,"37,988",38,156,"1,441,993.10",0.2,0.53
2014-03-18,37.6,38.1,37.6,37.8,"85,268",37.8,171,"3,224,952.20",0.4,1.07
2014-03-17,37.4,37.6,37.4,37.4,"47,311",37.4,126,"1,774,413.60",0.4,1.08
2014-03-16,36.9,37,36.6,37,"28,301",37,119,"1,041,941.30",-0.3,-0.8
2014-03-13,37.8,37.8,37,37.3,"77,909",37.3,156,"2,906,712.50",-0.2,-0.53
2014-03-12,37.2,38.2,37,37.5,"51,993",37.5,135,"1,937,648.90",0.6,1.63
2014-03-11,36.9,37.7,36.7,36.9,"93,383",36.9,218,"3,469,451.30",0.3,0.82
2014-03-10,36.6,36.6,36,36.6,"36,679",36.6,124,"1,333,219.00",-0.4,-1.08
2014-03-09,37.2,37.4,37,37,"32,253",37,121,"1,201,271.90",-0.6,-1.6
2014-03-06,38.4,38.8,37.3,37.6,"43,987",37.6,137,"1,678,386.90",-1,-2.59
2014-03-05,39.1,39.4,38.6,38.6,"117,657",38.6,232,"4,604,025.20",-0.5,-1.28
2014-03-04,38.6,39.3,38.5,39.1,"69,176",39.1,155,"2,686,605.30",0.4,1.03
2014-03-03,38.5,38.7,38.5,38.7,"46,096",38.7,107,"1,782,178.50",0,0
2014-03-02,38.5,38.8,38.4,38.7,"33,814",38.7,92,"1,305,278.80",-0.1,-0.26
2014-02-27,38.9,39.3,38.8,38.8,"40,464",38.8,133,"1,575,735.50",-0.2,-0.51
2014-02-26,38.9,39.5,38.7,39,"122,061",39,215,"4,780,462.90",0.1,0.26
2014-02-25,38.4,39,38.2,38.9,"46,536",38.9,129,"1,800,773.90",0.2,0.52
2014-02-24,38.9,39.3,38.7,38.7,"108,564",38.7,192,"4,224,191.50",-0.1,-0.26
2014-02-23,38.5,38.8,38.5,38.8,"61,715",38.8,158,"2,388,775.20",0.3,0.78
2014-02-20,38.2,38.6,38.1,38.5,"49,725",38.5,142,"1,910,279.00",0,0
2014-02-19,38.3,39,38.3,38.5,"155,169",38.5,314,"5,992,725.60",0.6,1.58
2014-02-18,38,38.4,37.8,37.9,"68,999",37.9,159,"2,631,355.20",-0.4,-1.04
2014-02-17,37.3,38.7,37.1,38.3,"322,534",38.3,451,"12,241,975.00",1.5,4.08
2014-02-16,36.9,37.1,36.8,36.8,"61,012",36.8,159,"2,255,032.50",0.1,0.27
2014-02-13,36.8,37,36.6,36.7,"69,667",36.7,166,"2,558,527.00",-0.1,-0.27
2014-02-12,36.6,37.2,36.6,36.8,"97,810",36.8,238,"3,615,851.30",0,0
2014-02-11,36.8,37.5,36.8,36.8,"235,288",36.8,468,"8,731,684.30",0.3,0.82
2014-02-10,36.1,36.5,36,36.5,"119,436",36.5,296,"4,327,503.60",-0.5,-1.35
2014-02-09,36.4,37.4,36.4,37,"122,402",37,267,"4,532,710.30",-0.1,-0.27
2014-02-06,37.8,37.8,36.9,37.1,"219,687",37.1,350,"8,179,033.60",-0.9,-2.37
2014-02-05,37.8,38.2,37.5,38,"178,010",38,369,"6,736,539.20",0,0
2014-02-04,39.2,39.4,37.7,38,"399,274",38,664,"15,398,151.70",-0.9,-2.31
2014-02-03,38.8,39.5,38.7,38.9,"265,465",38.9,435,"10,364,330.40",0.4,1.04
2014-02-02,39.1,39.4,37.1,38.5,"302,738",38.5,585,"11,552,027.40",-0.4,-1.03
2014-01-30,37.1,39.8,36,38.9,"393,504",38.9,680,"15,216,561.70",0.5,1.3
2014-01-29,39,39.6,37.8,38.4,"233,966",38.4,404,"9,087,123.30",-0.4,-1.03
2014-01-28,40.7,40.8,38.7,38.8,"450,217",38.8,540,"17,718,467.70",-2.1,-5.13
2014-01-27,39.9,41,39,40.9,"279,907",40.9,267,"11,292,898.20",0.5,1.24
2014-01-26,41.5,41.5,40,40.4,"135,521",40.4,247,"5,502,029.60",-1.5,-3.58
2014-01-23,41.6,42.1,41.4,41.9,"173,829",41.9,262,"7,268,736.70",0.3,0.72
2014-01-22,36.8,37.4,36.7,36.8,"188,114",36.8,412,"6,968,837.00",0.1,0.27
2014-01-21,36.8,36.8,36.6,36.7,"60,291",36.7,173,"2,215,746.90",0,0
2014-01-20,36.9,37,36.7,36.7,"88,305",36.7,183,"3,254,429.20",-0.3,-0.81
2014-01-19,36.7,37,36.4,37,"167,711",37,288,"6,140,711.20",0.3,0.82
2014-01-16,37.1,37.2,36.6,36.7,"213,386",36.7,320,"7,848,710.00",-0.2,-0.54
2014-01-15,37,37.3,36.9,36.9,"110,320",36.9,230,"4,090,638.00",-0.2,-0.54
2014-01-14,37.7,37.9,37,37.1,"361,813",37.1,494,"13,609,413.50",-0.6,-1.59
2014-01-13,36.3,37.7,36.3,37.7,"411,328",37.7,565,"15,210,645.20",1.4,3.86
2014-01-12,36.2,36.3,36.1,36.3,"86,088",36.3,191,"3,117,296.50",-0.1,-0.27
2014-01-09,36.6,36.7,36.2,36.4,"208,143",36.4,323,"7,578,557.70",0,0
2014-01-08,36.2,36.4,36.2,36.4,"90,932",36.4,157,"3,300,022.40",0.1,0.28
2014-01-07,36.4,36.6,36.1,36.3,"218,200",36.3,346,"7,914,328.40",-0.1,-0.27
2014-01-06,36.4,36.5,36.2,36.4,"102,152",36.4,207,"3,713,912.20",0.1,0.28
2014-01-05,36.2,36.4,36.1,36.3,"185,400",36.3,253,"6,728,603.70",0.1,0.28
2014-01-02,36.3,36.7,36.1,36.2,"322,624",36.2,347,"11,722,879.30",-0.2,-0.55
2014-01-01,36.3,36.4,36,36.4,"449,695",36.4,488,"16,274,468.10",-0.1,-0.27
2013-12-31,36.2,36.6,36,36.5,"262,630",36.5,318,"9,511,376.60",0.2,0.55
2013-12-30,36,36.7,36,36.3,"183,686",36.3,339,"6,686,583.60",-1.2,-3.2
2013-12-29,37.5,37.6,37.2,37.5,"413,234",37.5,404,"15,454,796.10",-0.1,-0.27
2013-12-26,37.4,37.7,37.2,37.6,"272,642",37.6,455,"10,196,341.60",0.1,0.27
2013-12-25,37.5,37.7,37.3,37.5,"280,127",37.5,364,"10,528,706.20",0.1,0.27
2013-12-24,38.1,38.2,37.1,37.4,"622,651",37.4,625,"23,490,592.20",-0.8,-2.09
2013-12-23,38.1,38.5,37.9,38.2,"333,957",38.2,472,"12,772,299.60",0.1,0.26
2013-12-22,38.3,39,37.9,38.1,"1,220,839",38.1,"1,194","46,893,870.30",-0.2,-0.52
2013-12-19,39.9,39.9,39.3,39.4,"88,372",39.4,182,"3,489,267.40",-0.3,-0.76
2013-12-18,39.8,39.8,39.5,39.7,"44,767",39.7,121,"1,777,536.40",-0.3,-0.75
2013-12-17,40,40.2,39.5,40,"116,288",40,168,"4,643,126.70",0.1,0.25
2013-12-16,39.8,39.9,39.6,39.9,"170,659",39.9,191,"6,783,038.80",0.1,0.25
2013-12-15,39.3,39.8,39.2,39.8,"240,963",39.8,372,"9,520,984.10",-0.5,-1.24
2013-12-12,40.8,40.9,40.3,40.3,"338,992",40.3,366,"13,772,503.90",-0.6,-1.47
2013-12-11,41.2,41.3,40.6,40.9,"289,226",40.9,332,"11,878,074.60",-0.5,-1.21
2013-12-10,41.7,41.9,41.3,41.4,"279,062",41.4,351,"11,592,636.50",-0.2,-0.48
2013-12-09,41.2,42,40.5,41.6,"296,864",41.6,425,"12,210,358.00",0.3,0.73
