Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,18.85,19.05,18.75,18.9,"1,129,998",18.9,526,"21,366,902.00",0.05,0.27
2014-06-18,18.8,19,18.6,18.85,"1,852,298",18.85,875,"34,820,374.80",0.05,0.27
2014-06-17,19.2,19.2,18.8,18.8,"2,249,804",18.8,"1,089","42,796,356.20",-0.35,-1.83
2014-06-16,19.45,19.5,19.1,19.15,"2,104,274",19.15,"1,011","40,592,577.30",-0.25,-1.29
2014-06-15,18.95,19.6,18.7,19.4,"5,188,576",19.4,"1,685","99,953,053.10",0.45,2.37
2014-06-12,19.3,19.4,18.85,18.95,"5,117,228",18.95,"1,813","97,793,025.95",-0.3,-1.56
2014-06-11,18.9,19.3,18.6,19.25,"4,472,420",19.25,"1,569","84,704,470.85",0.35,1.85
2014-06-10,18.65,19.2,18.65,18.9,"5,795,790",18.9,"2,151","109,490,749.85",0.45,2.44
2014-06-09,18.8,18.95,18.45,18.45,"3,282,012",18.45,"1,414","61,229,485.70",-0.3,-1.6
2014-06-08,18.85,19,18.5,18.75,"7,082,832",18.75,"2,807","132,777,047.20",0.05,0.27
2014-06-05,17.55,19.05,17.55,18.7,"14,528,935",18.7,"5,089","267,793,071.30",1.1,6.25
2014-06-04,17.6,17.85,17.45,17.6,"3,226,331",17.6,"1,288","56,849,188.85",0,0
2014-06-03,17.4,17.7,17.35,17.6,"3,338,282",17.6,"1,206","58,571,745.85",0.25,1.44
2014-06-02,17.35,17.4,17.2,17.35,"1,176,590",17.35,640,"20,350,179.55",0.05,0.29
2014-06-01,17.4,17.45,17.2,17.3,"2,326,236",17.3,"1,111","40,337,171.30",0,0
2014-05-29,17.15,17.35,17,17.3,"3,275,296",17.3,"1,297","56,135,399.50",0.1,0.58
2014-05-28,17.3,17.3,17.1,17.2,"902,481",17.2,513,"15,492,249.55",-0.1,-0.58
2014-05-27,17.4,17.45,17.1,17.3,"3,034,871",17.3,"1,366","52,355,259.20",-0.55,-3.08
2014-05-26,17.75,18.2,17.5,17.85,"3,114,359",17.85,"1,528","55,731,766.10",-0.05,-0.28
2014-05-25,17.5,18.8,17.5,17.9,"12,065,785",17.9,"4,787","219,885,426.15",0.3,1.7
2014-05-22,17.55,18.1,17.2,17.6,"6,862,535",17.6,"2,479","121,832,628.70",0,0
2014-05-21,17.25,17.6,17.15,17.6,"2,104,621",17.6,"1,010","36,577,638.00",0.35,2.03
2014-05-20,17.2,17.4,17.1,17.25,"1,244,677",17.25,585,"21,494,215.10",0.05,0.29
2014-05-19,17.15,17.25,17.1,17.2,"1,319,803",17.2,534,"22,683,315.55",0.05,0.29
