Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,14.9,15.45,14.85,14.9,"3,160,894",14.9,"1,682","47,882,844.70",-0.1,-0.67
2014-06-18,15.65,16.05,14.8,15,"6,065,236",15,"2,763","92,457,526.65",-0.6,-3.85
2014-06-17,14.3,15.6,14.2,15.6,"9,219,190",15.6,"2,268","141,155,035.00",1.4,9.86
2014-06-16,14.4,14.6,14,14.2,"2,050,620",14.2,924,"29,274,260.40",-0.2,-1.39
2014-06-15,13.65,14.9,13.5,14.4,"4,297,111",14.4,"1,446","60,959,259.10",0.85,6.27
2014-06-12,14,14.05,13,13.55,"2,241,961",13.55,881,"30,472,133.75",-0.35,-2.52
2014-06-11,13.8,14.2,13.5,13.9,"1,635,500",13.9,642,"22,668,197.05",0.2,1.46
2014-06-10,13.05,13.8,13,13.7,"1,593,256",13.7,734,"21,480,258.50",0.6,4.58
2014-06-09,13.15,13.15,13,13.1,"560,097",13.1,271,"7,329,169.65",-0.05,-0.38
2014-06-08,13.1,13.6,13.1,13.15,"1,130,725",13.15,534,"15,030,596.10",0.1,0.77
2014-06-05,13,13.3,12.9,13.05,"600,793",13.05,309,"7,860,127.90",-0.05,-0.38
2014-06-04,13.1,13.1,12.8,13.1,"443,617",13.1,263,"5,733,599.45",0,0
2014-06-03,13.1,13.4,12.9,13.1,"2,060,152",13.1,860,"26,997,922.65",-0.5,-3.68
2014-06-02,14.1,14.1,13.6,13.6,"658,331",13.6,369,"9,148,348.25",-0.5,-3.55
2014-06-01,14.05,14.3,13.9,14.1,"1,448,475",14.1,605,"20,380,530.45",0.15,1.08
2014-05-29,13.55,14.05,13.4,13.95,"2,006,257",13.95,732,"27,718,335.55",0.25,1.82
2014-05-28,13.65,14.05,13.55,13.7,"1,705,152",13.7,858,"23,534,866.25",0.1,0.74
2014-05-27,13.25,13.95,13.25,13.6,"2,532,987",13.6,839,"34,509,490.85",0.25,1.87
2014-05-26,13.25,13.35,13.1,13.35,"523,966",13.35,281,"6,929,598.10",0.15,1.14
2014-05-25,12.95,13.5,12.9,13.2,"1,844,742",13.2,704,"24,378,598.05",0.25,1.93
2014-05-22,12.8,12.95,12.65,12.95,"202,222",12.95,157,"2,591,094.90",0.15,1.17
2014-05-21,13.05,13.25,12.65,12.8,"925,346",12.8,413,"12,058,897.20",-0.25,-1.92
2014-05-20,13,13.2,12.9,13.05,"1,111,702",13.05,506,"14,523,983.40",0.05,0.38
2014-05-19,12.85,13,12.8,13,"367,693",13,198,"4,744,275.40",0.1,0.78
2014-05-18,12.85,12.9,12.8,12.9,"334,065",12.9,218,"4,286,318.40",0.05,0.39
2014-05-15,12.9,12.9,12.8,12.85,"189,167",12.85,137,"2,427,544.50",0,0
2014-05-14,12.75,12.95,12.75,12.85,"406,504",12.85,173,"5,236,577.95",0.1,0.78
2014-05-13,12.85,13,12.75,12.75,"738,956",12.75,329,"9,526,128.00",-0.1,-0.78
2014-05-12,12.8,12.95,12.75,12.85,"572,562",12.85,328,"7,360,249.50",0.1,0.78
2014-05-11,12.8,13,12.75,12.75,"903,582",12.75,518,"11,610,683.80",0.05,0.39
2014-05-08,12.25,13.2,12.2,12.7,"1,800,333",12.7,896,"23,114,459.35",0.4,3.25
2014-05-07,12.15,12.55,12.15,12.3,"676,559",12.3,364,"8,361,897.80",0.15,1.23
2014-05-06,12.15,12.3,12.05,12.15,"340,528",12.15,155,"4,147,388.95",0,0
2014-05-05,12.15,12.5,12,12.15,"841,961",12.15,339,"10,256,137.15",0.35,2.97
2014-05-04,11.95,12.1,11.8,11.8,"391,569",11.8,223,"4,699,428.40",0,0
2014-05-01,11.95,12.25,11.8,11.8,"264,834",11.8,218,"3,165,794.25",-0.45,-3.67
2014-04-30,11.7,12.3,11.7,12.25,"254,510",12.25,204,"3,075,634.45",0.15,1.24
2014-04-29,11.7,12.6,11.65,12.1,"1,054,001",12.1,417,"12,891,289.80",0.4,3.42
2014-04-28,11.1,11.7,11.1,11.7,"329,764",11.7,179,"3,774,384.60",0.8,7.34
2014-04-27,11,11.2,10.75,10.9,"216,917",10.9,195,"2,380,385.75",-0.05,-0.46
2014-04-24,10.8,11.1,10.7,10.95,"282,744",10.95,172,"3,099,983.55",0.3,2.82
2014-04-23,10.5,10.8,10.5,10.65,"186,078",10.65,121,"1,989,835.70",-0.1,-0.93
2014-04-22,10.9,10.9,10.5,10.75,"129,870",10.75,122,"1,397,995.15",0,0
2014-04-21,10.45,10.8,10.45,10.75,"165,750",10.75,149,"1,757,985.00",0.75,7.5
2014-04-20,10.5,10.55,9.7,10,"172,550",10,161,"1,746,875.70",-0.7,-6.54
2014-04-17,12.05,12.05,10.7,10.7,"236,948",10.7,183,"2,653,181.80",-1.15,-9.7
2014-04-16,11.65,11.95,11.6,11.85,"143,648",11.85,148,"1,693,446.70",-0.05,-0.42
2014-04-15,12.7,12.7,11.6,11.9,"185,331",11.9,151,"2,241,698.45",-0.8,-6.3
2014-04-14,12.9,12.95,12.7,12.7,"155,657",12.7,109,"2,000,725.40",-0.05,-0.39
2014-04-13,12.75,12.75,12.55,12.75,"105,049",12.75,79,"1,333,749.30",0,0
2014-04-10,12.95,12.95,12.75,12.75,"114,142",12.75,91,"1,468,896.85",-0.2,-1.54
2014-04-09,13.3,13.5,13.3,13.35,"1,389,460",13.35,669,"18,610,162.00",0.25,1.91
2014-04-08,13,13.15,13,13.1,"344,578",13.1,171,"4,496,308.45",0.15,1.16
2014-04-07,12.9,12.95,12.85,12.95,"313,787",12.95,136,"4,052,893.35",0.15,1.17
2014-04-06,12.7,13.05,12.7,12.8,"169,778",12.8,139,"2,185,529.35",0.1,0.79
2014-04-03,12.6,12.85,12.6,12.7,"305,494",12.7,198,"3,882,921.90",0.15,1.2
