Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,51.5,52.5,48.9,49.8,"756,067",49.8,"1,869","38,529,125.75",-1.2,-2.35
2014-06-18,48.2,51.75,48.2,51,"976,370",51,"2,089","49,068,433.00",3.2,6.69
2014-06-17,46.9,47,46.2,46.8,"404,563",46.8,851,"18,882,910.25",0.3,0.65
2014-06-16,45.6,47.8,45.4,46.5,"1,266,631",46.5,"2,090","58,958,205.00",0.5,1.09
2014-06-15,47.6,48.2,46,46,"492,530",46,999,"23,237,365.25",-1.2,-2.54
2014-06-12,52.25,53.25,47.2,47.2,"1,426,652",47.2,"2,707","70,261,391.50",-5.05,-9.67
2014-06-11,54,54.5,51.5,52.25,"1,500,427",52.25,"3,064","79,179,739.75",-1.75,-3.24
2014-06-10,53.25,57.5,52.75,54,"2,684,018",54,"5,083","147,999,544.50",0.5,0.93
2014-06-09,53.25,53.75,52,53.5,"678,507",53.5,"1,380","35,909,711.50",0,0
2014-06-08,52.75,54.75,52.25,53.5,"1,326,997",53.5,"2,560","71,177,223.75",1.5,2.88
2014-06-05,51.75,55,51.25,52,"1,957,560",52,"4,112","104,496,825.00",-0.5,-0.95
2014-06-04,47.9,52.5,47.9,52.5,"2,045,848",52.5,"2,809","103,884,670.00",4.7,9.83
2014-06-03,48.4,48.9,47.6,47.8,"542,166",47.8,"1,192","26,121,123.75",0.2,0.42
2014-06-02,47.3,50.75,47.2,47.6,"1,972,076",47.6,"3,228","96,954,212.25",0.8,1.71
2014-06-01,47.5,47.8,46.3,46.8,"451,830",46.8,963,"21,144,998.75",-0.5,-1.06
2014-05-29,46.9,48.1,46.9,47.3,"601,406",47.3,"1,194","28,639,176.50",0.5,1.07
2014-05-28,46.6,47,45.4,46.8,"268,500",46.8,686,"12,387,451.00",0.2,0.43
2014-05-27,47.3,47.3,46.3,46.6,"296,740",46.6,731,"13,820,406.00",-0.4,-0.85
2014-05-26,46.3,48.2,45.9,47,"926,385",47,"1,583","43,770,298.25",0.8,1.73
2014-05-25,47.2,47.2,45.7,46.2,"253,531",46.2,660,"11,825,823.00",-0.4,-0.86
2014-05-22,47.5,47.8,45.9,46.6,"362,195",46.6,832,"16,970,850.00",-1,-2.1
2014-05-21,47.5,48.4,47.3,47.6,"533,265",47.6,969,"25,569,642.00",0,0
2014-05-20,47.8,48.4,46.8,47.6,"467,533",47.6,948,"22,105,263.00",-0.2,-0.42
2014-05-19,47.9,48.4,47.5,47.8,"375,046",47.8,798,"17,969,653.25",-0.3,-0.62
2014-05-18,49.1,49.2,47.6,48.1,"590,694",48.1,"1,166","28,590,673.50",0,0
2014-05-15,47.5,49.5,47.2,48.1,"1,125,630",48.1,"1,991","54,685,215.50",0.8,1.69
2014-05-14,47.9,48.5,47.3,47.3,"367,333",47.3,812,"17,601,188.00",-0.6,-1.25
2014-05-13,47.9,48.1,47.2,47.9,"353,432",47.9,804,"16,821,931.25",0.1,0.21
2014-05-12,48.1,48.4,46.9,47.8,"366,299",47.8,862,"17,444,319.25",-0.4,-0.83
2014-05-11,47.9,48.8,47.6,48.2,"500,974",48.2,"1,102","24,100,667.50",0.4,0.84
2014-05-08,49.8,49.8,47.2,47.8,"878,233",47.8,"1,814","42,373,354.50",-1.1,-2.25
2014-05-07,48.9,51.25,48.1,48.9,"1,851,488",48.9,"3,341","92,561,291.50",0.5,1.03
2014-05-06,49.2,49.8,46.9,47.8,"1,172,861",47.8,"2,398","56,681,049.00",-0.8,-1.65
2014-05-05,52.5,54,48.4,48.6,"1,733,997",48.6,"3,408","90,738,227.00",-3.65,-6.99
2014-05-04,48.4,52.25,47.3,52.25,"1,674,586",52.25,"2,668","84,723,225.50",4.65,9.77
2014-05-01,44.7,47.8,44.3,47.6,"2,009,445",47.6,"3,004","93,313,030.75",4.1,9.43
2014-04-30,43.7,46.5,42.2,43.5,"1,855,763",43.5,"3,207","82,548,764.50",-0.8,-1.81
2014-04-29,48.6,49.2,44.3,44.3,"1,613,871",44.3,"2,892","72,773,618.25",-4.8,-9.78
2014-04-28,51.75,52.5,46.8,49.1,"2,035,977",49.1,"3,994","100,366,421.00",-2.65,-5.12
2014-04-27,52.5,53,50.75,51.75,"895,123",51.75,"1,911","46,758,689.25",0.25,0.49
2014-04-24,52.25,54.5,51.25,51.5,"1,879,965",51.5,"3,479","99,787,088.00",0,0
2014-04-23,52.5,55,49.5,51.5,"2,739,091",51.5,"5,231","144,423,680.50",-1.5,-2.83
2014-04-22,53.25,56,52.75,53,"2,837,075",53,"4,683","154,197,731.25",1,1.92
2014-04-21,48.9,52,47.8,52,"2,555,801",52,"4,086","125,603,453.50",4.7,9.94
2014-04-20,45.6,48.9,45,47.3,"2,819,345",47.3,"4,316","134,041,281.25",2,4.42
2014-04-17,44,46.8,43.7,45.3,"2,658,101",45.3,"4,045","120,688,491.25",1.8,4.14
2014-04-16,41.4,43.8,41.4,43.5,"1,764,393",43.5,"2,722","75,987,173.50",1.6,3.82
2014-04-15,43.1,44,41.9,41.9,"1,491,145",41.9,"2,339","63,827,178.25",-1.4,-3.23
2014-04-14,40.8,44,40.3,43.3,"1,779,437",43.3,"2,734","76,208,948.00",2.1,5.1
2014-04-13,42.7,43,40.6,41.2,"735,506",41.2,"1,309","31,026,635.00",-0.7,-1.67
