Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,66.25,68.25,65.5,65.5,"12,799,409",65.5,"11,666","860,960,259.75",-2.25,-3.32
2014-06-18,65.5,69.5,61,67.75,"33,815,933",67.75,"24,037","2,247,908,725.25",2.25,3.44
2014-06-17,63,65.5,62,65.5,"17,281,670",65.5,"13,409","1,101,478,197.25",5.75,9.62
2014-06-16,58.25,64.25,57,59.75,"34,360,704",59.75,"20,146","2,085,381,052.75",1,1.7
2014-06-15,54.5,58.75,53.75,58.75,"21,327,066",58.75,"12,947","1,191,860,166.25",5.25,9.81
2014-06-12,52,53.75,51.75,53.5,"12,008,291",53.5,"9,063","633,176,553.25",2.5,4.9
2014-06-11,50.75,51.5,49.9,51,"7,727,600",51,"7,038","392,009,020.35",0.25,0.49
2014-06-10,51.5,52.75,49.9,50.75,"12,550,925",50.75,"8,784","648,711,673.90",0.95,1.91
2014-06-09,48.2,49.9,47.9,49.8,"16,257,276",49.8,"9,998","794,123,614.70",2.5,5.29
2014-06-08,46.9,48.1,46.7,47.3,"8,772,189",47.3,"7,390","416,391,185.89",0.2,0.42
2014-06-05,47.3,49,46.8,47.1,"18,930,481",47.1,"11,717","908,412,924.79",-0.8,-1.67
2014-06-04,45.9,48.5,44.8,47.9,"21,033,384",47.9,"13,121","989,326,843.80",2.5,5.51
2014-06-03,44.2,45.4,44,45.4,"13,631,480",45.4,"9,797","613,187,963.39",2.5,5.83
2014-06-02,42,42.9,40.6,42.9,"22,496,525",42.9,"14,419","946,237,688.40",0.9,2.14
2014-06-01,42,42.7,42,42,"18,256,700",42,"9,688","768,414,296.70",-4.6,-9.87
2014-05-29,34.8,34.9,33.6,34.1,"11,566,623",34.1,"8,455","394,466,282.60",-0.4,-1.16
2014-05-28,35.6,36.1,34.3,34.5,"8,404,727",34.5,"7,251","298,489,891.30",-1.3,-3.63
2014-05-27,37.2,37.3,34.8,35.8,"13,274,656",35.8,"9,465","475,414,834.80",-1.1,-2.98
2014-05-26,37.1,37.6,36.7,36.9,"14,243,280",36.9,"8,155","528,618,292.60",0.2,0.54
2014-05-25,35,36.7,34.2,36.7,"13,613,579",36.7,"8,897","487,385,518.80",0.7,1.94
2014-05-22,37.4,38,35.6,36,"19,962,783",36,"11,823","735,612,412.99",-1.4,-3.74
2014-05-21,37,37.8,36.8,37.4,"15,227,216",37.4,"9,932","567,805,818.40",0.8,2.19
