Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,8.5,8.5,8.5,8.5,"562,381",8.5,59,"4,846,039.50",0,0
2014-06-18,8.5,8.5,8.5,8.5,"286,975",8.5,39,"2,467,995.00",0,0
2014-06-17,8.5,8.5,8.5,8.5,"807,569",8.5,80,"6,958,550.75",0,0
2014-06-16,8.5,8.5,8.5,8.5,"257,213",8.5,33,"2,222,316.00",0,0
2014-06-15,8.5,8.5,8.5,8.5,"1,301,356",8.5,138,"11,266,916.25",0,0
2014-06-12,8.5,8.5,8.5,8.5,"2,206,206",8.5,190,"19,068,089.50",0,0
2014-06-11,8.5,8.5,8.5,8.5,"2,598,169",8.5,276,"22,417,787.75",0,0
2014-06-10,8.5,8.5,8.5,8.5,"1,157,125",8.5,115,"9,923,051.00",0,0
2014-06-09,8.5,8.5,8.5,8.5,"509,469",8.5,84,"4,347,727.75",0,0
2014-06-08,8.5,8.5,8.5,8.5,"707,488",8.5,88,"6,026,726.25",0,0
2014-06-05,8.5,8.5,8.5,8.5,"220,125",8.5,37,"1,859,050.00",0,0
2014-06-04,8.5,8.5,8.5,8.5,"536,438",8.5,54,"4,535,708.50",0,0
2014-06-03,8.5,8.5,8.5,8.5,"729,169",8.5,65,"6,139,068.75",0,0
2014-06-02,8.5,8.5,8.25,8.5,"980,019",8.5,137,"8,197,133.50",0,0
2014-06-01,8.5,8.5,8.5,8.5,"423,644",8.5,56,"3,582,265.75",0,0
2014-05-29,7.5,7.75,7.5,7.75,"133,075",7.75,28,"1,026,916.00",0.25,3.33
2014-05-28,7.75,8,7.5,7.5,"571,706",7.5,81,"4,455,318.25",-0.25,-3.23
2014-05-27,8,8,7.75,7.75,"1,029,431",7.75,111,"8,152,397.75",-0.25,-3.13
2014-05-26,8.25,8.25,8,8,"487,856",8,62,"3,957,598.25",-0.25,-3.03
2014-05-25,8.25,8.25,8.25,8.25,"249,688",8.25,45,"2,040,338.25",0,0
2014-05-22,8.25,8.25,8.25,8.25,"582,519",8.25,75,"4,784,168.00",0,0
2014-05-21,8.25,8.25,8.25,8.25,"22,844",8.25,6,"188,482.75",0,0
2014-05-20,8.25,8.5,8.25,8.25,"974,856",8.25,130,"8,037,915.00",0,0
2014-05-19,8.25,8.25,8.25,8.25,"604,144",8.25,93,"4,954,998.50",0,0
2014-05-18,8.25,8.5,8.25,8.25,"940,475",8.25,81,"7,770,598.00",0,0
2014-05-15,8.5,8.5,8.25,8.25,"644,106",8.25,78,"5,351,359.75",0,0
2014-05-14,8.25,8.5,8.25,8.25,"914,800",8.25,116,"7,576,480.00",0,0
2014-05-13,8.25,8.25,8.25,8.25,"126,875",8.25,17,"1,039,643.25",0,0
2014-05-12,8.5,8.5,8.5,8.5,"224,813",8.5,30,"1,906,410.00",0,0
2014-05-11,8.5,8.5,8.5,8.5,"422,869",8.5,59,"3,592,331.50",0,0
2014-05-08,8.5,8.5,8.5,8.5,"680,681",8.5,50,"5,812,608.50",0,0
2014-05-07,8.5,8.5,8.5,8.5,"846,613",8.5,78,"7,230,814.75",0,0
2014-05-06,8.5,8.5,8.5,8.5,"1,142,406",8.5,105,"9,801,823.75",0,0
2014-05-05,8.5,8.5,8.5,8.5,"978,331",8.5,135,"8,350,075.00",0,0
2014-05-04,8.25,8.25,8.25,8.25,"416,550",8.25,46,"3,419,601.75",0,0
2014-05-01,8.25,8.25,8.25,8.25,"157,369",8.25,38,"1,297,776.50",0,0
2014-04-30,8.25,8.5,8.25,8.25,"423,844",8.25,68,"3,493,144.25",0,0
2014-04-29,8.25,8.25,8.25,8.25,"420,625",8.25,72,"3,465,329.25",0,0
2014-04-28,8.5,8.5,8.25,8.25,"407,169",8.25,59,"3,380,594.50",-0.25,-2.94
2014-04-27,8.5,8.5,8.25,8.5,"389,256",8.5,29,"3,238,537.00",0,0
2014-04-24,8.25,8.5,8.25,8.5,"802,244",8.5,82,"6,617,175.00",0.25,3.03
2014-04-23,8.5,8.5,8.25,8.25,"491,900",8.25,74,"4,073,719.50",-0.25,-2.94
2014-04-22,8.5,8.5,8.25,8.5,"905,319",8.5,93,"7,554,288.00",0,0
2014-04-21,8.5,8.5,8.5,8.5,"746,263",8.5,86,"6,263,112.75",0,0
2014-04-20,8.5,8.5,8.5,8.5,"1,216,738",8.5,120,"10,202,308.25",0,0
2014-04-17,8.5,8.5,8.5,8.5,"139,325",8.5,21,"1,175,647.50",0,0
2014-04-16,8.5,8.5,8.5,8.5,"572,394",8.5,68,"4,846,763.75",0,0
2014-04-15,8.5,8.5,8.5,8.5,"540,638",8.5,68,"4,587,596.25",0,0
2014-04-14,8.5,8.5,8.5,8.5,"5,188,188",8.5,299,"44,500,040.75",0,0
2014-04-13,8.5,8.5,8.5,8.5,"5,149,756",8.5,485,"43,928,079.25",0,0
2014-04-10,8.5,8.5,8.5,8.5,"594,325",8.5,67,"4,994,590.50",0,0
2014-04-09,8.5,8.5,8.5,8.5,"211,669",8.5,26,"1,793,456.75",0,0
2014-04-08,8.5,8.5,8.5,8.5,"527,875",8.5,77,"4,468,997.50",0,0
2014-04-07,8.5,8.5,8.5,8.5,"1,109,300",8.5,122,"9,418,734.75",0,0
2014-04-06,8.5,8.75,8.5,8.5,"1,649,850",8.5,214,"14,132,601.50",0,0
2014-04-03,8.5,8.75,8.5,8.5,"7,465,050",8.5,640,"64,255,963.50",0,0
2014-04-02,8.5,8.5,8.5,8.5,"1,943,025",8.5,157,"16,455,882.25",0,0
2014-04-01,8.5,8.5,8.5,8.5,"385,988",8.5,42,"3,267,736.75",0,0
2014-03-31,8.5,8.5,8.5,8.5,"1,781,881",8.5,167,"15,193,823.00",0,0
2014-03-30,8.5,8.5,8.5,8.5,"3,263,800",8.5,254,"27,651,670.50",0,0
2014-03-27,8.5,8.5,8.5,8.5,"905,325",8.5,118,"7,587,676.75",0,0
2014-03-26,8.5,8.5,8.5,8.5,"452,444",8.5,68,"3,773,469.50",0,0
