Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value
2013-10-30,7972.59,8018.65,7959.6,8005.49,177214693,8005.49,80669,5033211323
2013-10-29,8059.21,8059.41,7950.89,7972.59,163059169,7972.59,77612,4720949116
2013-10-28,8125.4,8125.4,8045.07,8059.21,187764889,8059.21,81576,4616951639
2013-10-27,8170.75,8170.75,8113.29,8125.4,165137357,8125.4,72579,4128849319
2013-10-24,8150.27,8173.7,8141.17,8170.75,165096609,8170.75,72683,4118998483
2013-10-23,8142.66,8153.26,8119.36,8150.27,198733730,8150.27,84204,5015907153
2013-10-22,8143.75,8183.93,8131.96,8142.66,239015902,8142.66,95782,5799377247
2013-10-21,8133.24,8147.89,8098.66,8143.75,277061695,8143.75,82953,5753159780
2013-10-20,7982.95,8137.77,7970.31,8133.24,243286643,8133.24,79194,5640036401
2013-10-10,7977.26,7992.41,7961.6,7982.95,145048593,7982.95,73187,3750222107
2013-10-09,7961.46,7983.47,7916.38,7977.26,134202637,7977.26,79493,3987002341
2013-10-08,7976.8,7977.79,7936.42,7961.46,152446757,7961.46,84667,4068992511
2013-10-07,8002.65,8009.75,7941.02,7976.8,173830596,7976.8,93136,4764202793
2013-10-06,8017.77,8037.33,7884.69,8002.65,204409446,8002.65,111657,5361283795
2013-10-03,8014.39,8034.7,7997.28,8017.77,142369001,8017.77,83201,3946890392
2013-10-02,8008.54,8029.31,7998.32,8014.39,148998372,8014.39,87454,4324263273
2013-10-01,7964.91,8013.86,7949.29,8008.54,140090964,8008.54,84497,4197927576
2013-09-30,7949.81,7968.37,7931.76,7964.91,134760536,7964.91,83208,3962925031
2013-09-29,7981.07,7987.13,7938.49,7949.81,166621078,7949.81,85962,4396837077
2013-09-26,8002.14,8023.04,7965.59,7981.07,190725882,7981.07,105286,5302586624
2013-09-25,8003.44,8020.32,7980.95,8002.14,184935776,8002.14,87840,4712833940
2013-09-24,8024.71,8036.55,7992.88,8003.44,167042370,8003.44,86853,4328038515
2013-09-19,7998.21,8064.79,7998.21,8024.71,235092244,8024.71,105347,5654263474
2013-09-18,8030.58,8034.66,7979.4,7998.21,214325115,7998.21,101406,5130366026
2013-09-17,8070.59,8070.59,8010.78,8030.58,259220717,8030.58,120590,6411371640
2013-09-16,8034.2,8070.59,8022.62,8070.59,254153275,8070.59,123190,6606893756
2013-09-15,7893.67,8035.44,7893.67,8034.2,326766645,8034.2,139975,8120414570
2013-09-12,7855.19,7903.28,7845.81,7893.67,245906018,7893.67,114193,5836245665
2013-09-11,7864.56,7893.25,7837.05,7855.19,278889570,7855.19,125859,6558276530
2013-09-10,7643.13,7875.54,7643.13,7864.56,419445567,7864.56,141988,8813354965
2013-09-09,7635.66,7645.11,7569.18,7643.13,186529172,7643.13,92055,4306253779
2013-09-08,7634.3,7732.96,7626.95,7635.66,162659760,7635.66,88835,4008984992
2013-09-05,7662.96,7697.72,7554.75,7634.3,208985852,7634.3,116276,5168139955
2013-09-04,7831.76,7831.76,7648.44,7662.96,220032203,7662.96,128358,5944619554
2013-09-03,7933.95,8003.69,7823.03,7831.76,272980304,7831.76,145351,7789106034
2013-09-02,7878.74,7936.6,7846.76,7933.95,212422142,7933.95,111424,5891998484
2013-09-01,7766.52,7879.33,7766.52,7878.74,233103435,7878.74,102519,5455588077
2013-08-29,7751.32,7843.23,7741.34,7766.52,229201452,7766.52,116740,5439729511
2013-08-28,7722.7,7766.87,7560.14,7751.32,346560836,7751.32,165256,8054178152
2013-08-27,8054.65,8054.65,7697.85,7722.7,378818502,7722.7,167120,8492031243
2013-08-26,8129.87,8129.87,8010.93,8054.65,227772283,8054.65,137534,6009479259
2013-08-25,8192.39,8201.41,8125.34,8129.87,209809661,8129.87,152661,6413206900
2013-08-22,8214.85,8215.93,8183.23,8192.39,164357148,8192.39,100278,4679460906
2013-08-21,8179.9,8223.09,8172.62,8214.85,221064426,8214.85,104308,5582384286
2013-08-20,8203.2,8220.25,8163.81,8179.9,220131324,8179.9,111508,6038394424
2013-08-19,8156.77,8213.46,8104.91,8203.2,217793126,8203.2,117744,5817080475
2013-08-18,8131.16,8175.05,8113.68,8156.77,232091803,8156.77,105162,5654883030
2013-08-15,8085.5,8133.31,8076.9,8131.16,190746816,8131.16,92656,4818205055
2013-08-14,8114.75,8115.07,8063.54,8085.5,199021437,8085.5,83903,4482822240
2013-08-13,8072.3,8138.15,8069.89,8114.75,224299138,8114.75,83525,5144665742
2013-08-05,7972.11,8084.57,7966.62,8072.3,283314855,8072.3,106223,6378256352
2013-08-04,7910.66,7978.27,7909.04,7972.11,238450981,7972.11,91344,5079558083
2013-08-01,7915.11,7921.99,7888.13,7910.66,266899296,7910.66,102382,5385144671
2013-07-31,7863.83,7916.95,7853.51,7915.11,284523314,7915.11,106530,6122062450
2013-07-30,7793.98,7864.39,7778.63,7863.83,290267919,7863.83,92683,5782846684
2013-07-29,7763.14,7793.98,7748.99,7793.98,185211050,7793.98,79318,4423844459
2013-07-28,7770.45,7781.45,7751.1,7763.14,187130724,7763.14,84933,4489132735
2013-07-25,7774.51,7780.04,7753.86,7770.45,180485145,7770.45,90692,4600199538
2013-07-24,7800.92,7812.84,7758.17,7774.51,189251516,7774.51,98619,4887395110
2013-07-23,7806.03,7825.69,7788.76,7800.92,209148494,7800.92,106100,5487624102
2013-07-22,7740.46,7810.04,7735.7,7806.03,206564716,7806.03,93012,5211452950
2013-07-21,7667.07,7740.51,7615.67,7740.46,185792316,7740.46,92384,4617876963
2013-07-18,7699.25,7699.25,7655.66,7667.07,181079159,7667.07,85420,4449523885
2013-07-17,7703.25,7703.25,7641.21,7699.25,167365329,7699.25,79361,4769935218
2013-07-16,7699.02,7703.76,7676.48,7703.25,152922665,7703.25,71283,3949850585
2013-07-15,7744.16,7744.16,7668.24,7699.02,119324063,7699.02,74354,3909152425
2013-07-14,7690.38,7744.16,7690.38,7744.16,162997066,7744.16,79795,4356233735
2013-07-11,7706.01,7707.93,7662.35,7690.38,125695306,7690.38,72348,3386563352
2013-07-10,7708.52,7713.72,7691.3,7706.01,106014350,7706.01,64512,3008465503
2013-07-09,7695.25,7723.46,7691.31,7708.52,137489175,7708.52,87652,3866284814
2013-07-08,7717.26,7725.69,7684.35,7695.25,167408029,7695.25,93723,4438664412
2013-07-07,7668.58,7728.39,7665.95,7717.26,175628589,7717.26,99477,4777425655
2013-07-04,7586.31,7671.78,7586.31,7668.58,159276738,7668.58,102195,5126813670
2013-07-03,7620.83,7636.92,7579.22,7586.31,160332186,7586.31,101723,4758691885
2013-07-02,7567.43,7638.7,7549.56,7620.83,176411159,7620.83,101223,5088642768
2013-07-01,7496.57,7568.92,7492.94,7567.43,185163962,7567.43,104667,4925501152
2013-06-30,7504.38,7511.17,7465.9,7496.57,157930382,7496.57,104457,4315364570
2013-06-26,7517.36,7535.76,7494.35,7504.38,187467780,7504.38,108752,4746559468
2013-06-25,7500.69,7527.57,7489.36,7517.36,208959741,7517.36,107569,5163563919
2013-06-24,7561.5,7561.79,7486.36,7500.69,218530257,7500.69,122928,5535513378
2013-06-23,7527.36,7564.15,7527.36,7561.5,276564188,7561.5,118121,5959146652
2013-06-22,7526.26,7527.38,7435.98,7527.36,272908073,7527.36,125195,6159532956
2013-06-19,7526.29,7536.63,7491.22,7526.26,223958186,7526.26,121787,5574002382
2013-06-18,7463.37,7527.23,7462.97,7526.29,252269500,7526.29,125798,5941688039
2013-06-17,7330.48,7463.55,7330.48,7463.37,298285433,7463.37,130215,6530379394
2013-06-16,7294.38,7361.96,7268.38,7330.48,342032404,7330.48,149400,7166546374
2013-06-15,7623.89,7623.89,7245.08,7294.38,469529942,7294.38,191008,9668508522
2013-06-12,7583.28,7627.54,7570.69,7623.89,256499386,7623.89,111556,5506726139
2013-06-11,7635.75,7639.23,7576.85,7583.28,252706200,7583.28,116735,5708220846
2013-06-10,7642.24,7658.72,7626.11,7635.75,310201109,7635.75,125810,6377959379
2013-06-09,7645.65,7648.15,7611.86,7642.24,262328242,7642.24,113087,5776153223
2013-06-08,7613.35,7683.13,7613.35,7645.65,260478726,7645.65,121168,6155419711
2013-06-05,7576.63,7615.82,7542.35,7613.35,250891505,7613.35,113325,5981022938
2013-06-04,7557.24,7620.52,7556.43,7576.63,417156993,7576.63,155035,8532692272
2013-06-03,7472.14,7571.63,7465.63,7557.24,404901421,7557.24,148054,8506241296
2013-06-02,7435.19,7477.12,7435.06,7472.14,337003200,7472.14,131620,7062761249
2013-06-01,7404.12,7435.19,7353.38,7435.19,250035195,7435.19,112232,5423873114
2013-05-29,7378,7419.94,7378,7404.12,254438065,7404.12,124152,6085391405
2013-05-28,7326.93,7379.39,7323.24,7378,216273794,7378,113040,5497530430
2013-05-27,7319.82,7331.07,7303,7326.93,181746893,7326.93,109121,4700315282
2013-05-26,7333.83,7340.71,7311.78,7319.82,228311007,7319.82,117752,5821023461
2013-05-25,7363.13,7363.13,7298.98,7333.83,233531339,7333.83,115930,5279583327
2013-05-22,7355.27,7374.28,7345.42,7363.13,247046731,7363.13,120789,5560284674
2013-05-21,7307.36,7362.86,7302.98,7355.27,250736280,7355.27,123761,5840422392
2013-05-20,7300.34,7342.63,7291.64,7307.36,362830599,7307.36,143885,7186212467
2013-05-19,7229.02,7312.59,7222.45,7300.34,429738370,7300.34,159639,8359765696
2013-05-18,7147.42,7229.7,7147.04,7229.02,390348225,7229.02,151043,7442795784
2013-05-15,7139.3,7147.62,7085.31,7147.42,226039724,7147.42,140854,6003755534
2013-05-14,7158.75,7179.46,7123.19,7139.3,181766466,7139.3,127202,5045838643
2013-05-13,7195.17,7195.17,7122.87,7158.75,199721878,7158.75,139354,5740345319
2013-05-12,7220.42,7226.47,7184.63,7195.17,139391493,7195.17,102925,4442193756
2013-05-11,7206.27,7234.57,7206.27,7220.42,147326473,7220.42,96612,4251066866
2013-05-08,7182.48,7217.45,7182.48,7206.27,128970848,7206.27,94047,3973168088
2013-05-07,7189.13,7192.13,7169.81,7182.48,136674894,7182.48,105806,4398635217
2013-05-06,7205.75,7215.74,7171.94,7189.13,170150452,7189.13,121979,5040531005
2013-05-05,7214.06,7215.92,7192.72,7205.75,179345456,7205.75,124060,5282971685
2013-05-04,7175.36,7217.59,7173.42,7214.06,180334191,7214.06,112479,5148314803
2013-05-01,7179.8,7182.75,7150.82,7175.36,208817539,7175.36,114571,5158524715
2013-04-30,7166.93,7185.86,7153.76,7179.8,241960251,7179.8,129655,5874120753
2013-04-29,7140.83,7166.93,7136.29,7166.93,248014694,7166.93,128926,6264104946
2013-04-28,7149.97,7150.81,7115.93,7140.83,215250763,7140.83,120316,5443812765
2013-04-27,7127.68,7163.39,7127.68,7149.97,228978664,7149.97,138470,6145580287
2013-04-24,7124.4,7133.44,7113.59,7127.68,219869327,7127.68,142045,6212305952
2013-04-23,7124.3,7125.91,7095.37,7124.4,232419229,7124.4,138773,6150439094
2013-04-22,7099.17,7126.42,7082.46,7124.3,207429419,7124.3,141664,6084702479
2013-04-21,7098.48,7100.84,7075.63,7099.17,219025099,7099.17,147855,6588514711
2013-04-20,7060.04,7098.48,7044.97,7098.48,230106898,7098.48,131537,5969797894
2013-04-17,7096.99,7108.45,7028.39,7060.04,247799830,7060.04,152086,6392141000
2013-04-16,7145.6,7145.6,7058.9,7096.99,236285263,7096.99,167387,7572366878
2013-04-15,7195.67,7197.75,7132.1,7145.6,262962739,7145.6,178346,7848326753
2013-04-14,7223.02,7223.02,7166.14,7195.67,303815041,7195.67,184664,8410584274
2013-04-13,7237.82,7248.18,7214.91,7223.02,264372017,7223.02,171993,7417453603
2013-04-10,7190.31,7242.5,7187.85,7237.82,264627822,7237.82,189301,8375221922
2013-04-09,7160.52,7197.89,7160.52,7190.31,252035460,7190.31,184125,8146696820
2013-04-08,7112.59,7170.1,7112.59,7160.52,235060290,7160.52,165716,7202022292
2013-04-07,7113.74,7135.84,7083.43,7112.59,180061732,7112.59,137022,5748195397
2013-04-06,7178.1,7178.1,7091.78,7113.74,225316414,7113.74,149331,6328792271
2013-04-03,7172.57,7181.05,7147.87,7178.1,198357096,7178.1,137704,5907092215
2013-04-02,7157.85,7173.56,7140.31,7172.57,166956483,7172.57,122168,5421156110
2013-04-01,7125.73,7157.85,7120.52,7157.85,140813820,7157.85,116398,4765360899
2013-03-31,7157.64,7157.64,7100.3,7125.73,167079564,7125.73,127572,5327998342
2013-03-30,7177.62,7190.4,7129.51,7157.64,222056214,7157.64,148383,6146177276
2013-03-27,7176.88,7185.75,7162.45,7177.62,216975764,7177.62,137965,6235081809
2013-03-26,7162.89,7186.24,7144.57,7176.88,204195939,7176.88,128201,5955330354
2013-03-25,7137.54,7162.91,7127.16,7162.89,182216681,7162.89,115678,5270945446
2013-03-24,7094.18,7142.75,7090.41,7137.54,204556579,7137.54,143387,6388475175
2013-03-23,7095.48,7095.57,7075.65,7094.18,171830593,7094.18,141181,5669667045
2013-03-20,7076.04,7095.53,7070.94,7095.48,166389759,7095.48,142988,5780878000
2013-03-19,7057.44,7081.34,7051.95,7076.04,174944677,7076.04,138663,5941498022
2013-03-18,7081.88,7082.68,7040.74,7057.44,190645461,7057.44,155985,6660851789
2013-03-17,7051.18,7085.8,7032.64,7081.88,231988413,7081.88,168628,6818452405
2013-03-16,7025.37,7057.95,7025.37,7051.18,194524022,7051.18,209017,7163022938
2013-03-13,6986.45,7030.89,6968.14,7025.37,233540085,7025.37,519290,10924832987
2013-03-12,7030.93,7030.93,6979.68,6986.45,174545013,6986.45,120491,5120202231
2013-03-11,7019.2,7042.14,7011.49,7030.93,157943739,7030.93,109524,4657774266
2013-03-10,7027.49,7033.4,7002.43,7019.2,146575917,7019.2,99111,4072826793
2013-03-09,6999.53,7062.04,6999.13,7027.49,173213172,7027.49,99123,4470891483
2013-03-06,6953.21,7005.58,6953,6999.53,157364956,6999.53,89222,3832106243
2013-03-05,6956.53,6964.81,6927.23,6953.21,135927705,6953.21,82901,3579270193
2013-03-04,6988.07,6988.07,6943.14,6956.53,155757381,6956.53,99641,3974557045
2013-03-03,7016.61,7022.03,6973.18,6988.07,156751354,6988.07,101314,3970169730
2013-03-02,6998.33,7024.22,6998.33,7016.61,155105102,7016.61,97881,4083270395
2013-02-27,6988.19,7015.95,6988.19,6998.33,191344482,6998.33,106062,4417835174
2013-02-26,7042.42,7042.42,6980.87,6988.19,214250768,6988.19,120693,4945530411
2013-02-25,7043.65,7060.07,7033.98,7042.42,244740186,7042.42,129330,5821463628
2013-02-24,7041.58,7058.16,7031.77,7043.65,253539876,7043.65,132484,6233628966
2013-02-23,7034.74,7044.11,7026.4,7041.58,189985936,7041.58,110915,4711255108
2013-02-20,7025.74,7035.27,7012.76,7034.74,269918240,7034.74,145563,6250442333
2013-02-19,7056.53,7056.53,7000.87,7025.74,229941343,7025.74,144603,6204194310
2013-02-18,7071.57,7071.66,7027.66,7056.53,194500382,7056.53,125668,5246589013
2013-02-17,7087.82,7094.37,7056.89,7071.57,187787971,7071.57,114454,4855460339
2013-02-16,7062.98,7087.85,7061.73,7087.82,228088537,7087.82,114209,5287928395
2013-02-13,7057.19,7067.24,7045.3,7062.98,228091169,7062.98,129683,5505237349
2013-02-12,7030.78,7057.21,7020.62,7057.19,221481609,7057.19,130215,5494011139
2013-02-11,7012.17,7031.48,7003.84,7030.78,218028882,7030.78,139321,5587321635
2013-02-10,6996.72,7013.16,6994.8,7012.17,218233390,7012.17,149904,5709422446
2013-02-09,6982.89,7009.46,6978.63,6996.72,195901992,6996.72,141576,5720871185
2013-02-06,6992.52,7032.64,6971.36,6982.89,237441014,6982.89,192395,6655390872
2013-02-05,7025.44,7025.44,6955.33,6992.52,447889420,6992.52,676936,11317162476
2013-02-04,7033.3,7048.05,7018.2,7025.44,221481791,7025.44,126963,5793094743
2013-02-03,7057.59,7057.59,7012.91,7033.3,224531272,7033.3,140378,6397327533
2013-02-02,7043.55,7077.74,7040.62,7057.59,272810982,7057.59,129824,6164993606
2013-01-30,7027.81,7044.4,7019.92,7043.55,326594519,7043.55,146289,6891865917
2013-01-29,7021.58,7027.83,7006.6,7027.81,202130914,7027.81,143096,6450609262
2013-01-28,7023.74,7037.65,7015.64,7021.58,203527953,7021.58,133775,6173241113
2013-01-27,7025.31,7029.84,7005.2,7023.74,186253422,7023.74,132701,6000009314
2013-01-26,6998.34,7025.76,6996.1,7025.31,225209347,7025.31,125806,5749383497
2013-01-23,7007.61,7011.03,6960.03,6998.34,212305774,6998.34,118778,5249042179
2013-01-22,6984.8,7007.78,6960.03,7007.61,173394205,7007.61,115660,4944984201
2013-01-21,7054.36,7054.67,6952.54,6984.8,207373195,6984.8,130274,5960301932
2013-01-20,7050.38,7058.38,7038.68,7054.36,155110481,7054.36,110244,5251873376
2013-01-19,7036.33,7054.96,7016.14,7050.38,166105595,7050.38,106578,5399058376
2013-01-16,7018.52,7038.25,6994.39,7036.33,159565810,7036.33,107932,4912286730
2013-01-15,7087.83,7088.06,7005.93,7018.52,187681763,7018.52,112561,5255500514
2013-01-14,7115.19,7117.43,7078.8,7087.83,190095379,7087.83,122638,5904787348
2013-01-13,7165.76,7165.76,7102.14,7115.19,226252914,7115.19,146118,6389170467
2013-01-12,7126.71,7176.45,7126.71,7165.76,234857142,7165.76,123100,5727434393
2013-01-09,7053.29,7136.64,7052.78,7126.71,232630814,7126.71,128594,6461056807
2013-01-08,7014.9,7055.94,7007.37,7053.29,324430735,7053.29,154965,7189669647
2013-01-07,7004.71,7017.71,6976.96,7014.9,203763669,7014.9,115721,5335946930
2013-01-06,7010,7016.19,6980.1,7004.71,255983126,7004.71,134536,6020104716
2013-01-05,6940.31,7010,6940.31,7010,279051596,7010,145384,6672971733
2013-01-02,6860.01,6941.21,6860.01,6940.31,200524106,6940.31,130478,5786151107
2013-01-01,6801.22,6860.1,6801.22,6860.01,145152886,6860.01,105708,4405784410
2012-12-31,6824.11,6833.42,6772.19,6801.22,168324118,6801.22,131925,5067579052
2012-12-30,6877.06,6881.72,6809.49,6824.11,174311142,6824.11,125329,5070298013
2012-12-29,6866.71,6889.12,6856.02,6877.06,162945959,6877.06,108182,4669056191
2012-12-26,6864.65,6867.8,6826.57,6866.71,148898238,6866.71,97653,4301549867
2012-12-25,6881.16,6890.55,6849.57,6864.65,175866092,6864.65,110690,5041708014
2012-12-24,6890.31,6892.86,6865.49,6881.16,176885331,6881.16,113160,5213892235
2012-12-23,6902.53,6904.73,6880.45,6890.31,185195307,6890.31,122508,5622361861
2012-12-22,6888.59,6903.09,6847.97,6902.53,201837133,6902.53,132518,5760097409
2012-12-19,6858.24,6889.59,6852.85,6888.59,183917963,6888.59,123668,5457131680
2012-12-18,6870.98,6881.7,6848.63,6858.24,283625321,6858.24,149719,7746476904
2012-12-17,6851.16,6873.73,6840.48,6870.98,205374827,6870.98,251665,6777011714
2012-12-16,6823.8,6852.59,6805.45,6851.16,202684213,6851.16,118905,5223842604
2012-12-15,6769.96,6826.6,6769.49,6823.8,181536452,6823.8,118614,5270926163
2012-12-12,6763.12,6776.3,6754.88,6769.96,180442793,6769.96,116601,5049206459
2012-12-11,6741.93,6767.52,6728.5,6763.12,148941913,6763.12,106063,4407382849
2012-12-10,6783.55,6783.55,6736.63,6741.93,170385607,6741.93,119513,5277744212
2012-12-09,6778.09,6808.86,6769.53,6783.55,194854452,6783.55,129127,5750545068
2012-12-08,6729.19,6788.47,6727.6,6778.09,171369626,6778.09,111440,4827875597
2012-12-05,6716.46,6740.48,6702.18,6729.19,206406779,6729.19,114104,4873019112
2012-12-04,6732.46,6732.46,6686.9,6716.46,197500277,6716.46,117729,5065421311
2012-12-03,6708.01,6737.66,6706.41,6732.46,229150511,6732.46,127070,5532299566
2012-12-02,6688.18,6714.69,6667.14,6708.01,266443432,6708.01,136477,6461127682
2012-12-01,6533.14,6690.62,6531.89,6688.18,217672142,6688.18,116590,5513247998
2012-11-28,6462.46,6550.27,6461.9,6533.14,208620222,6533.14,113934,5085714767
2012-11-27,6547.19,6550.76,6436.81,6462.46,214623029,6462.46,122103,5109153340
2012-11-26,6524.15,6559.24,6423.6,6547.19,210599215,6547.19,131294,5086449563
2012-11-25,6665.49,6665.49,6508.52,6524.15,181550939,6524.15,127707,4807528988
2012-11-24,6609.7,6675.03,6609.22,6665.49,130139970,6665.49,94142,3824484063
2012-11-21,6662.04,6668.34,6601.63,6609.7,153139199,6609.7,111898,4499646947
2012-11-20,6666.46,6701.61,6617.63,6662.04,174931645,6662.04,112644,4872138719
2012-11-19,6765.29,6769.28,6631.32,6666.46,194233614,6666.46,135025,5426876395
2012-11-18,6792.53,6797.24,6748.81,6765.29,155408779,6765.29,99184,4085916587
2012-11-17,6816.93,6817.22,6763.35,6792.53,134383032,6792.53,104062,3969560186
2012-11-14,6828.19,6843.35,6806.15,6816.93,156832286,6816.93,123286,4798736971
2012-11-13,6829.53,6836.2,6807.37,6828.19,139593969,6828.19,114285,4601625171
2012-11-12,6884.29,6884.29,6820.69,6829.53,141570908,6829.53,120895,4929082464
2012-11-11,6919.06,6922.08,6862.99,6884.29,188752648,6884.29,134408,5732092078
2012-11-10,6941.97,6941.97,6891.55,6919.06,161604713,6919.06,109862,4927621971
2012-11-07,6919.17,6961.02,6917.44,6941.97,202417720,6941.97,132608,6084727441
2012-11-06,6843.15,6919.17,6841.2,6919.17,224253619,6919.17,133884,6234958242
2012-11-05,6813.62,6846.27,6804.84,6843.15,175275514,6843.15,133518,5795742349
2012-11-04,6800.82,6824.16,6792.53,6813.62,160343610,6813.62,119301,4872877151
2012-11-03,6791.04,6801.86,6765.59,6800.82,150672088,6800.82,96720,3927176352
2012-10-24,6729.48,6792.41,6679.59,6791.04,145015147,6791.04,104178,3783497869
2012-10-23,6741.82,6742.2,6708.96,6729.48,141976455,6729.48,101937,3938685635
2012-10-22,6780,6788.65,6732.14,6741.82,172235768,6741.82,121943,4892116288
2012-10-21,6809.3,6833.78,6766.82,6780,188275811,6780,125369,4933248461
2012-10-20,6811.19,6811.43,6756.3,6809.3,189276742,6809.3,126414,5017164751
2012-10-17,6749,6815.02,6749,6811.19,214624609,6811.19,134731,5419762798
2012-10-16,6723.21,6755.13,6720.89,6749,227711444,6749,136321,6963312899
2012-10-15,6661.99,6725.12,6658.94,6723.21,172854888,6723.21,131683,4676826744
2012-10-14,6682.47,6687.62,6635.43,6661.99,215528648,6661.99,167634,5093690573
2012-10-13,6796.99,6798.66,6667.8,6682.47,278582140,6682.47,414286,6108413738
2012-10-10,6790.2,6800.61,6752.56,6796.99,153259231,6796.99,103736,4323500308
2012-10-09,6807.3,6818.4,6776.37,6790.2,144278783,6790.2,98543,4239720131
2012-10-08,6863.29,6863.29,6755.25,6807.3,191082161,6807.3,114562,5431543502
2012-10-07,6887.97,6888.33,6818.74,6863.29,174824161,6863.29,122071,5405363970
2012-10-06,6887.29,6929.53,6876.91,6887.97,170943792,6887.97,113057,4936501198
2012-10-03,6896.1,6898.07,6868.32,6887.29,160670222,6887.29,114893,4561086619
2012-10-02,6882.12,6909.09,6876.28,6896.1,172584985,6896.1,118729,5175877189
2012-10-01,6839.83,6893.17,6839.83,6882.12,186140371,6882.12,119687,5123130161
2012-09-30,6807.71,6861.21,6785.7,6839.83,199684649,6839.83,121138,4852558049
2012-09-29,6878.72,6899.97,6797.19,6807.71,227057817,6807.71,127533,5378558220
2012-09-26,6977.67,6977.67,6865.85,6878.72,212919378,6878.72,140429,5824602491
2012-09-25,6960.65,6979.65,6909.16,6977.67,177136002,6977.67,115850,5083769456
2012-09-24,7031.04,7034.8,6909.19,6960.65,226701333,6960.65,126378,5601903499
2012-09-22,7057.01,7059.6,7009.67,7031.04,153614860,7031.04,106437,4380140541
2012-09-19,7105.52,7125.31,7032.7,7057.01,190479823,7057.01,127245,5497000176
2012-09-18,7149.42,7152.03,7093.39,7105.52,195220129,7105.52,120655,5421969307
2012-09-17,7155.77,7162.16,7134.7,7149.42,192907431,7149.42,122209,5702910097
2012-09-16,7165.86,7169.58,7143.69,7155.77,201721192,7155.77,136196,6165250631
2012-09-15,7104.5,7178.44,7104.5,7165.86,237449394,7165.86,133522,6478098252
2012-09-12,7086.8,7121.84,7084.46,7104.5,195599744,7104.5,132185,5871424598
2012-09-11,7072.6,7094.08,7065.27,7086.8,210751358,7086.8,141765,6287381039
2012-09-10,7095.76,7099.31,7048.37,7072.6,278997997,7072.6,160787,7521485239
2012-09-09,7105.04,7112.15,7071.39,7095.76,332994181,7095.76,157458,7940868342
2012-09-08,7049.51,7113.97,7049.51,7105.04,247376819,7105.04,141501,7084850930
2012-09-05,7050.34,7056.08,7027.93,7049.51,217703765,7049.51,141759,6626493671
2012-09-04,7078.53,7079.59,7017.13,7050.34,248411275,7050.34,145991,6849000479
2012-09-03,7090.9,7107.19,7065.54,7078.53,236563702,7078.53,128903,6290751981
2012-09-02,7134.24,7136.38,7088.39,7090.9,230576410,7090.9,130577,6067143711
2012-09-01,7139.01,7179.49,7127.98,7134.24,300654232,7134.24,146151,7128590437
2012-08-29,7137.81,7142.72,7122.01,7139.01,233946691,7139.01,136098,6048058704
2012-08-28,7137.86,7157.84,7120.59,7137.81,267088810,7137.81,146961,6840851213
2012-08-27,7104.19,7140.79,7094.81,7137.86,276549413,7137.86,138588,6405542387
2012-08-26,7104.48,7114.3,7082.54,7104.19,291186432,7104.19,140542,6581745481
2012-08-25,7003.79,7104.68,7003.79,7104.48,290053583,7104.48,124900,6098441173
2012-08-15,6968.31,7008.83,6967.15,7003.79,212150631,7003.79,117778,5146276707
2012-08-14,6965.66,6980.84,6937.28,6968.31,205294293,6968.31,113813,5146017804
2012-08-13,6995.4,7002.83,6961.45,6965.66,261638682,6965.66,137703,6581428131
2012-08-12,6987.06,6996.15,6953.05,6995.4,190301961,6995.4,139730,6134248685
2012-08-11,6953.59,7004.58,6953.59,6987.06,218307506,6987.06,133807,5937828244
2012-08-08,6961.34,6983.19,6941.6,6953.59,303861113,6953.59,159811,7139358690
2012-08-07,6943.64,6967.8,6943.64,6961.34,300613169,6961.34,143280,6384243221
2012-08-06,6945.11,6958.63,6933.85,6943.64,301055635,6943.64,170871,7223896295
2012-08-05,6951.66,6959.59,6924.04,6945.11,281809706,6945.11,170209,7273741264
2012-08-04,6892.62,6965.37,6892.62,6951.66,272274668,6951.66,152022,6679456176
2012-08-01,6878.19,6898.23,6849.17,6892.62,287289099,6892.62,172186,7182014403
2012-07-31,6822.86,6879.82,6813.13,6878.19,282877751,6878.19,163990,7067283735
2012-07-30,6769.12,6825.31,6769.12,6822.86,297904399,6822.86,168017,7188573077
2012-07-29,6767.81,6774.22,6736.17,6769.12,292585353,6769.12,164699,6757359899
2012-07-28,6666.8,6789.14,6666.8,6767.81,313850990,6767.81,143449,6624283227
2012-07-25,6670.02,6675.54,6649.75,6666.8,201263354,6666.8,116266,4613513606
2012-07-24,6641.1,6671.24,6627.69,6670.02,189039136,6670.02,104555,4146996483
2012-07-23,6700.36,6701.19,6633.18,6641.1,232854621,6641.1,109974,5026884498
2012-07-22,6665.65,6701.3,6645.89,6700.36,199196500,6700.36,109191,4398053913
2012-07-21,6628.26,6670.92,6621.21,6665.65,187153071,6665.65,104331,4152349784
2012-07-18,6588.81,6637.81,6555.91,6628.26,240386663,6628.26,129634,5002394123
2012-07-17,6641.3,6650.53,6574.28,6588.81,289509524,6588.81,148009,5439435917
2012-07-16,6662.96,6681.74,6633.94,6641.3,249418882,6641.3,156258,5754536551
2012-07-15,6701.09,6701.65,6627.93,6662.96,319900699,6662.96,143028,6057601378
2012-07-14,6659.58,6703.13,6652.61,6701.09,334447255,6701.09,135871,5791912681
2012-07-11,6713.18,6722.93,6628.69,6659.58,342876666,6659.58,151618,6186734007
2012-07-10,6756.99,6762.11,6682.16,6713.18,404089566,6713.18,165247,7262173815
