Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,25,27.4,25,25.6,"302,349",25.6,461,"7,941,625.60",0.65,2.61
2014-06-18,23.45,25,23.4,24.95,"167,793",24.95,237,"4,062,708.00",2.15,9.43
2014-06-17,22.7,23.5,22.7,22.8,"107,156",22.8,186,"2,470,475.20",0,0
2014-06-16,23,23.2,22.35,22.8,"154,063",22.8,242,"3,513,457.55",0.25,1.11
2014-06-15,22.2,22.75,21.85,22.55,"134,051",22.55,232,"2,985,484.65",0.05,0.22
2014-06-12,23.55,23.55,21.9,22.5,"313,941",22.5,470,"7,119,038.45",-0.7,-3.02
2014-06-11,20.5,23.3,20.5,23.2,"152,259",23.2,275,"3,452,060.05",1.45,6.67
2014-06-10,23.5,23.5,21.75,21.75,"172,691",21.75,301,"3,842,431.55",-2.4,-9.94
2014-06-09,26.6,26.8,24.15,24.15,"87,791",24.15,155,"2,216,187.25",-2.65,-9.89
2014-06-08,26.7,27.3,24.4,26.8,"152,704",26.8,238,"4,054,646.70",-0.2,-0.74
2014-06-05,29.6,29.6,26.5,27,"152,347",27,264,"4,133,381.30",-2.4,-8.16
2014-06-04,30.1,30.1,29.4,29.4,"31,179",29.4,88,"929,668.10",-0.3,-1.01
2014-06-03,30.1,30.1,29.4,29.7,"44,652",29.7,95,"1,327,830.60",-0.3,-1
2014-06-02,30.2,30.2,29.8,30,"31,926",30,78,"957,663.10",-0.4,-1.32
2014-06-01,30.5,30.7,30.2,30.4,"99,110",30.4,204,"3,012,978.40",-0.1,-0.33
2014-05-29,30.1,30.5,29.4,30.5,"82,541",30.5,180,"2,462,966.40",0.1,0.33
2014-05-28,31.2,31.2,30.3,30.4,"97,392",30.4,189,"2,993,348.60",-1,-3.18
2014-05-27,31.3,31.6,31.2,31.4,"45,554",31.4,108,"1,430,068.10",0,0
2014-05-26,31.4,31.4,31.1,31.4,"57,391",31.4,115,"1,795,044.50",-0.1,-0.32
2014-05-25,31.5,31.7,31,31.5,"131,269",31.5,193,"4,116,016.20",0.1,0.32
2014-05-22,31.6,31.8,31.3,31.4,"159,295",31.4,212,"5,023,476.80",0,0
2014-05-21,31,31.6,31,31.4,"181,916",31.4,274,"5,687,156.30",0.3,0.96
2014-05-20,34.4,34.5,34.4,34.4,"42,364",34.4,94,"1,458,964.10",0,0
2014-05-19,34.6,34.8,34.4,34.4,"48,597",34.4,110,"1,678,793.30",-0.1,-0.29
2014-05-18,34.7,34.8,34.4,34.5,"58,373",34.5,129,"2,020,910.10",0,0
2014-05-15,34.8,34.9,34.5,34.5,"62,907",34.5,146,"2,175,912.30",-0.2,-0.58
2014-05-14,34.6,34.8,34.6,34.7,"88,585",34.7,188,"3,074,136.90",0.1,0.29
2014-05-13,34.3,35.1,34.1,34.6,"167,910",34.6,290,"5,807,523.20",0.3,0.87
2014-05-12,34.5,34.5,34.2,34.3,"61,448",34.3,142,"2,111,442.60",0,0
2014-05-11,34.4,34.5,34.2,34.3,"80,581",34.3,172,"2,770,965.30",0,0
2014-05-08,34.6,34.8,34.2,34.3,"139,052",34.3,314,"4,794,269.00",-0.3,-0.87
2014-05-07,35.9,36.9,34.6,34.6,"661,606",34.6,"1,127","23,451,453.60",-1.3,-3.62
2014-05-06,33.7,36.5,33.6,35.9,"870,444",35.9,"1,192","30,799,170.60",2.1,6.21
2014-05-05,34,34.5,33.8,33.8,"99,942",33.8,185,"3,411,125.70",-0.3,-0.88
2014-05-04,34.1,34.3,34,34.1,"119,315",34.1,233,"4,074,405.20",0.4,1.19
2014-05-01,33.9,34.2,33.5,33.7,"93,475",33.7,166,"3,161,509.20",-0.1,-0.3
2014-04-30,33.8,34,33.6,33.8,"62,144",33.8,152,"2,099,889.80",0.1,0.3
2014-04-29,33.9,34.3,33.7,33.7,"98,886",33.7,213,"3,352,365.40",0,0
2014-04-28,34.1,34.3,33.6,33.7,"95,484",33.7,190,"3,240,205.60",-0.4,-1.17
2014-04-27,33.8,34.2,33.7,34.1,"157,642",34.1,280,"5,352,436.30",0.2,0.59
2014-04-24,33.6,35.2,33.4,33.9,"386,707",33.9,595,"13,202,431.40",0.4,1.19
2014-04-23,33.4,34,33.3,33.5,"113,231",33.5,234,"3,816,010.70",0.1,0.3
2014-04-22,33.6,33.6,33.3,33.4,"59,918",33.4,147,"2,003,078.30",-0.2,-0.6
2014-04-21,33.9,34,33.6,33.6,"103,006",33.6,232,"3,480,963.20",-0.3,-0.88
2014-04-20,34,35.8,33.8,33.9,"567,456",33.9,943,"19,766,951.00",0.4,1.19
2014-04-17,33.9,34.2,33.5,33.5,"99,598",33.5,207,"3,380,928.90",-0.5,-1.47
2014-04-16,32.7,34,32.4,34,"165,478",34,325,"5,480,153.40",1.2,3.66
2014-04-15,33.3,33.3,32.7,32.8,"143,596",32.8,237,"4,733,175.00",-0.6,-1.8
