Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,57,57.25,55.5,56,"1,419,957",56,"2,048","80,044,535.75",-0.25,-0.44
2014-06-18,57.75,59.5,56,56.25,"2,049,966",56.25,"2,461","118,688,126.75",-0.25,-0.44
2014-06-17,56.25,58.5,56,56.5,"999,675",56.5,"1,489","56,955,234.25",0.25,0.44
2014-06-16,57.25,57.75,55.75,56.25,"517,413",56.25,966,"29,277,321.25",-1,-1.75
2014-06-15,59,59.5,56.5,57.25,"1,079,797",57.25,"1,801","62,386,595.50",-1.75,-2.97
2014-06-12,61,61.25,58.25,59,"1,123,211",59,"1,765","66,488,505.75",-1,-1.67
2014-06-11,58.75,62.25,58.25,60,"1,513,484",60,"2,010","90,660,280.75",1.5,2.56
2014-06-10,58.75,59.25,57.5,58.5,"415,548",58.5,898,"24,278,712.25",-0.25,-0.43
2014-06-09,60.25,60.5,58.5,58.75,"740,318",58.75,"1,435","43,913,616.00",-1,-1.67
2014-06-08,61.25,67,58.5,59.75,"2,912,152",59.75,"4,192","181,044,624.25",-1.25,-2.05
2014-06-05,62.75,63,60.75,61,"338,033",61,688,"20,895,148.25",-1.5,-2.4
2014-06-04,63.75,64,62.25,62.5,"374,760",62.5,827,"23,661,163.25",-0.5,-0.79
2014-06-03,65,65.25,62.75,63,"444,393",63,896,"28,220,046.50",-2,-3.08
2014-06-02,65.25,67,64.75,65,"505,547",65,"1,010","33,243,770.00",-0.25,-0.38
2014-06-01,65.5,66,64.25,65.25,"517,198",65.25,"1,159","33,687,909.50",-0.75,-1.14
2014-05-29,71.75,72,65.25,66,"1,493,615",66,"3,133","101,274,068.50",-6.5,-8.97
2014-05-28,72.75,75,71.75,72.5,"338,584",72.5,727,"24,785,890.25",-0.25,-0.34
2014-05-27,72.25,74,71.5,72.75,"145,132",72.75,324,"10,547,505.00",-0.25,-0.34
2014-05-26,74.75,75.25,71.75,73,"308,149",73,663,"22,530,945.75",-1.75,-2.34
2014-05-25,74.25,76,73.25,74.75,"397,730",74.75,628,"29,832,495.00",0.75,1.01
2014-05-22,72.25,77,72,74,"607,482",74,"1,118","45,287,573.00",2.25,3.14
2014-05-21,72,72.75,70.5,71.75,"181,435",71.75,389,"12,974,387.75",-0.25,-0.35
2014-05-20,71.5,72.5,71,72,"163,239",72,360,"11,713,931.25",0.5,0.7
2014-05-19,73,73.25,71,71.5,"134,147",71.5,405,"9,637,645.25",-1,-1.38
2014-05-18,72.25,73.25,71,72.5,"164,227",72.5,428,"11,811,190.50",0,0
2014-05-15,73,73,71.75,72.5,"116,785",72.5,355,"8,456,254.25",0,0
