Date,Open,High,Low,Close,Volume,Adj Close,Num_deals,Value,Change,Change_per
2014-06-19,18.75,19.15,18.65,18.65,"1,893,570",18.65,926,"35,639,520.15",0.05,0.27
2014-06-18,18.05,19.25,18,18.6,"3,688,906",18.6,"1,802","69,541,153.85",0.65,3.62
2014-06-17,17.95,17.95,17.75,17.95,"498,934",17.95,623,"8,924,657.10",-0.2,-1.1
2014-06-16,18.05,18.15,17.95,18.15,"396,245",18.15,568,"7,158,896.10",0.1,0.55
2014-06-15,18.1,18.2,18,18.05,"372,960",18.05,559,"6,745,710.95",-0.05,-0.28
2014-06-12,18.15,18.35,17.95,18.1,"1,486,009",18.1,848,"26,946,806.45",-0.3,-1.63
2014-06-11,17.05,18.7,17,18.4,"5,039,590",18.4,"1,909","91,003,542.55",1.4,8.24
2014-06-10,17,17.3,16.95,17,"848,700",17,490,"14,517,175.80",0.05,0.29
2014-06-09,16.85,16.95,16.8,16.95,"818,855",16.95,494,"13,838,544.55",0.15,0.89
2014-06-08,16.8,16.85,16.8,16.8,"526,760",16.8,279,"8,862,182.25",0,0
2014-06-05,16.8,16.8,16.8,16.8,"259,464",16.8,285,"4,359,139.95",0,0
2014-06-04,16.85,16.9,16.8,16.8,"419,234",16.8,378,"7,067,089.30",-0.05,-0.3
2014-06-03,16.8,16.9,16.8,16.85,"543,463",16.85,428,"9,164,975.35",0.05,0.3
2014-06-02,16.8,16.8,16.75,16.8,"351,667",16.8,318,"5,896,892.30",0,0
2014-06-01,16.75,16.8,16.75,16.8,"669,440",16.8,349,"11,209,802.05",0.05,0.3
2014-05-29,16.85,16.85,16.7,16.75,"712,714",16.75,351,"11,945,857.05",-0.15,-0.89
2014-05-28,16.8,16.9,16.65,16.9,"321,989",16.9,333,"5,403,496.80",0.1,0.6
2014-05-27,16.8,16.85,16.8,16.8,"352,542",16.8,361,"5,931,303.75",0,0
2014-05-26,16.85,16.85,16.65,16.8,"915,066",16.8,441,"15,370,698.25",-0.1,-0.59
2014-05-25,16.3,16.95,16.25,16.9,"2,057,650",16.9,759,"34,200,530.30",0.6,3.68
2014-05-22,16.4,16.4,16.15,16.3,"211,098",16.3,242,"3,430,621.90",-0.1,-0.61
2014-05-21,16.35,16.4,16.3,16.4,"237,611",16.4,262,"3,881,119.25",0,0
2014-05-20,16.4,16.5,16.25,16.4,"435,379",16.4,396,"7,118,385.35",0,0
2014-05-19,16.4,16.4,16.35,16.4,"183,459",16.4,231,"3,005,535.40",0,0
2014-05-18,16.4,16.45,16.35,16.4,"318,118",16.4,239,"5,219,776.10",-0.05,-0.3
2014-05-15,16.5,16.5,16.4,16.5,"602,572",16.5,392,"9,905,819.75",-0.05,-0.3
2014-05-14,16.45,16.55,16.35,16.55,"728,109",16.55,460,"11,959,272.15",0.05,0.3
2014-05-13,16.4,16.5,16.4,16.5,"510,856",16.5,559,"8,394,191.40",0.1,0.61
2014-05-12,16.45,16.5,16.4,16.4,"858,925",16.4,533,"14,128,816.50",-0.15,-0.91
2014-05-11,16.45,16.7,16.45,16.55,"1,082,300",16.55,576,"17,936,691.15",0.05,0.3
2014-05-08,16.7,16.8,16.45,16.5,"2,355,708",16.5,834,"39,100,624.75",-0.3,-1.79
2014-05-07,16.65,16.8,16.65,16.8,"916,103",16.8,593,"15,317,211.35",0.05,0.3
2014-05-06,16.8,16.8,16.5,16.75,"2,764,038",16.75,"1,171","46,082,226.50",-0.25,-1.47
2014-05-05,16.65,17.5,16.6,17,"4,600,158",17,"1,795","78,503,448.00",0.2,1.19
2014-05-04,16.8,16.8,16.65,16.8,"1,027,388",16.8,679,"17,178,300.50",0.1,0.6
2014-05-01,16.7,16.8,16.65,16.7,"830,723",16.7,566,"13,888,971.95",-0.1,-0.6
2014-04-30,16.85,16.85,16.65,16.8,"578,485",16.8,563,"9,682,836.70",-0.1,-0.59
2014-04-29,16.85,17,16.85,16.9,"611,618",16.9,561,"10,348,848.60",0.05,0.3
2014-04-28,16.65,17.15,16.65,16.85,"1,669,086",16.85,717,"28,193,043.35",0.25,1.51
2014-04-27,16.55,16.6,16.25,16.6,"986,297",16.6,624,"16,245,925.80",-0.1,-0.6
2014-04-24,16.8,16.9,16.6,16.7,"1,359,749",16.7,719,"22,716,018.95",-0.1,-0.6
2014-04-23,17.6,17.6,16.7,16.8,"2,155,866",16.8,"1,086","36,861,212.00",-0.65,-3.72
2014-04-22,17.4,17.6,17.25,17.45,"1,619,586",17.45,878,"28,192,953.75",-0.1,-0.57
2014-04-21,17.25,17.9,17.2,17.55,"6,105,790",17.55,"2,207","107,787,969.55",0.1,0.57
2014-04-20,16.8,17.45,16.8,17.45,"3,785,944",17.45,"1,349","64,657,340.10",0.6,3.56
2014-04-17,16.95,17.05,16.85,16.85,"2,583,004",16.85,981,"43,739,496.20",-0.1,-0.59
2014-04-16,16.8,17.1,16.8,16.95,"3,239,048",16.95,"1,245","54,910,440.35",0.15,0.89
2014-04-15,16.8,16.85,16.75,16.8,"1,889,928",16.8,864,"31,740,002.20",0,0
2014-04-14,16.8,16.9,16.8,16.8,"1,259,604",16.8,826,"21,191,976.90",0.05,0.3
2014-04-13,16.8,16.8,16.6,16.75,"1,039,515",16.75,646,"17,359,030.50",-0.05,-0.3
2014-04-10,16.95,16.95,16.8,16.8,"1,715,906",16.8,782,"28,956,269.45",-0.15,-0.88
2014-04-09,17,17.1,16.9,17.05,"2,778,676",17.05,"1,062","47,200,843.50",0.1,0.59
2014-04-08,17.15,17.15,16.85,16.95,"3,028,760",16.95,"1,162","51,437,079.25",-0.15,-0.88
2014-04-07,17.05,17.15,16.9,17.1,"3,258,473",17.1,"1,268","55,563,601.85",0.2,1.18
2014-04-06,17.4,17.4,16.75,16.9,"4,059,429",16.9,"1,654","69,097,793.20",-0.15,-0.88
2014-04-03,17.65,17.75,16.85,17.05,"5,158,150",17.05,"2,204","90,116,659.20",-0.5,-2.85
2014-04-02,17.7,18.45,17.4,17.55,"15,332,426",17.55,"5,023","274,586,178.95",-0.05,-0.28
